#BUSCO_group	Status	Transcript	Bitscore	Length
BUSCOaEOG7WQM6S	Duplicated	TRINITY_DN87746_c1_g1_i1	351.8	275
BUSCOaEOG7W4CS3	Duplicated	TRINITY_DN54418_c20_g1_i1	512.7	406
BUSCOaEOG78Q6RH	Duplicated	TRINITY_DN54476_c9_g1_i1	168.3	129
BUSCOaEOG7429H4	Duplicated	TRINITY_DN89786_c1_g2_i4	351.5	213
BUSCOaEOG7BD0RS	Duplicated	TRINITY_DN95304_c1_g1_i3	764.2	453
BUSCOaEOG70D3NF	Duplicated	TRINITY_DN92811_c0_g1_i13	503.6	355
BUSCOaEOG722WPK	Fragmented	TRINITY_DN101769_c2_g1_i3	192.6	217
BUSCOaEOG7G7Z3R	Duplicated	TRINITY_DN93569_c1_g1_i4	310.2	238
BUSCOaEOG7S84WB	Duplicated	TRINITY_DN89775_c1_g1_i7	175.6	145
BUSCOaEOG7RVNZ4	Complete	TRINITY_DN74957_c0_g1_i1	172.8	86
BUSCOaEOG799F54	Duplicated	TRINITY_DN9978_c0_g1_i1	629.9	360
BUSCOaEOG7MWVC9	Duplicated	TRINITY_DN101966_c1_g2_i5	318.5	240
BUSCOaEOG7BSGQT	Complete	TRINITY_DN99149_c2_g1_i2	526.1	410
BUSCOaEOG7QZTRC	Duplicated	TRINITY_DN91905_c2_g2_i4	443.4	237
BUSCOaEOG7GFPJX	Duplicated	TRINITY_DN54565_c25_g1_i1	473.7	370
BUSCOaEOG7455R9	Duplicated	TRINITY_DN13933_c0_g1_i1	330.4	188
BUSCOaEOG7VQWTV	Duplicated	TRINITY_DN93013_c2_g1_i2	487.7	303
BUSCOaEOG76J2GX	Complete	TRINITY_DN54343_c7_g1_i1	210.4	172
BUSCOaEOG77B1D1	Complete	TRINITY_DN52200_c0_g1_i1	192.8	226
BUSCOaEOG7ZDD9G	Duplicated	TRINITY_DN92603_c6_g1_i1	223.9	196
BUSCOaEOG7ZWRH1	Duplicated	TRINITY_DN56235_c0_g1_i1	241.8	188
BUSCOaEOG7RG5XN	Duplicated	TRINITY_DN92637_c3_g1_i1	535.3	482
BUSCOaEOG70KV3D	Duplicated	TRINITY_DN93426_c1_g2_i3	1618.2	906
BUSCOaEOG71KJHW	Fragmented	TRINITY_DN90295_c0_g1_i1	183.5	200
BUSCOaEOG7N3KTW	Complete	TRINITY_DN93474_c3_g1_i2	377.4	215
BUSCOaEOG76QSZW	Duplicated	TRINITY_DN64398_c0_g1_i1	105.3	125
BUSCOaEOG7K9XGR	Fragmented	TRINITY_DN71108_c0_g1_i1	234.2	250
BUSCOaEOG7M9MWV	Complete	TRINITY_DN89058_c0_g1_i1	380.9	254
BUSCOaEOG7CKFMW	Fragmented	TRINITY_DN54126_c4_g1_i1	247.3	220
BUSCOaEOG7PGS5B	Complete	TRINITY_DN24575_c0_g1_i1	405.9	335
BUSCOaEOG710B2M	Duplicated	TRINITY_DN85492_c0_g1_i1	291.2	472
BUSCOaEOG7WXBPJ	Duplicated	TRINITY_DN97526_c0_g1_i3	402.6	484
BUSCOaEOG77HRTG	Duplicated	TRINITY_DN92659_c6_g1_i1	2509.8	1287
BUSCOaEOG7097DX	Complete	TRINITY_DN90458_c1_g2_i1	543.7	454
BUSCOaEOG7N6G1J	Fragmented	TRINITY_DN88263_c0_g1_i2	701.2	1542
BUSCOaEOG799F4V	Complete	TRINITY_DN85765_c0_g1_i1	782.8	440
BUSCOaEOG7Z6NV3	Complete	TRINITY_DN58734_c0_g1_i1	108.4	102
BUSCOaEOG7F87Q2	Fragmented	TRINITY_DN79145_c0_g1_i1	321.0	269
BUSCOaEOG72P45B	Duplicated	TRINITY_DN96439_c0_g1_i1	391.4	175
BUSCOaEOG79WNK4	Duplicated	TRINITY_DN101798_c2_g1_i9	1293.2	703
BUSCOaEOG7H4S7J	Duplicated	TRINITY_DN54324_c4_g1_i1	366.4	545
BUSCOaEOG7J1MDN	Complete	TRINITY_DN87192_c1_g2_i2	390.9	422
BUSCOaEOG7201GJ	Complete	TRINITY_DN96968_c0_g1_i1	647.2	412
BUSCOaEOG7Q5VTW	Complete	TRINITY_DN54584_c10_g1_i1	542.3	315
BUSCOaEOG74RD5N	Duplicated	TRINITY_DN94147_c0_g2_i2	300.9	226
BUSCOaEOG7RRSPF	Duplicated	TRINITY_DN102054_c2_g1_i1	211.8	185
BUSCOaEOG7ZM4RV	Fragmented	TRINITY_DN54530_c0_g1_i1	506.8	501
BUSCOaEOG7C33DZ	Fragmented	TRINITY_DN61456_c0_g1_i1	521.0	384
BUSCOaEOG70D3N2	Duplicated	TRINITY_DN88429_c0_g1_i1	479.6	334
BUSCOaEOG7BSGR5	Complete	TRINITY_DN83394_c0_g1_i1	269.4	233
BUSCOaEOG7FVG40	Fragmented	TRINITY_DN54421_c6_g1_i1	3396.0	1458
BUSCOaEOG7XHK4Z	Complete	TRINITY_DN54451_c4_g1_i1	504.9	246
BUSCOaEOG7XHK49	Fragmented	TRINITY_DN90175_c0_g1_i1	531.6	369
BUSCOaEOG7DRWH2	Duplicated	TRINITY_DN46248_c0_g1_i1	385.7	710
BUSCOaEOG78WZ6V	Duplicated	TRINITY_DN92441_c3_g1_i1	279.3	259
BUSCOaEOG7S2DBZ	Duplicated	TRINITY_DN30241_c0_g1_i1	1052.6	540
BUSCOaEOG75R3KD	Duplicated	TRINITY_DN99126_c0_g1_i1	213.4	192
BUSCOaEOG7NWJPV	Complete	TRINITY_DN90323_c2_g1_i1	1702.8	916
BUSCOaEOG7455QT	Fragmented	TRINITY_DN90530_c0_g1_i1	313.1	298
BUSCOaEOG70WFTN	Fragmented	TRINITY_DN89144_c0_g1_i1	422.9	281
BUSCOaEOG73G331	Duplicated	TRINITY_DN87977_c0_g1_i2	315.1	161
BUSCOaEOG7XT5V2	Duplicated	TRINITY_DN92665_c2_g1_i5	307.9	370
BUSCOaEOG790TFH	Complete	TRINITY_DN30527_c0_g1_i1	300.0	280
BUSCOaEOG7DZN05	Duplicated	TRINITY_DN91191_c1_g1_i1	383.7	378
BUSCOaEOG7W4CS4	Fragmented	TRINITY_DN91640_c2_g1_i2	92.8	215
BUSCOaEOG7CCQ5R	Complete	TRINITY_DN101816_c1_g1_i6	356.7	297
BUSCOaEOG7Z6NS7	Duplicated	TRINITY_DN87980_c0_g1_i3	647.9	436
BUSCOaEOG70D3NF	Duplicated	TRINITY_DN101045_c7_g1_i2	503.9	366
BUSCOaEOG725RZF	Fragmented	TRINITY_DN92560_c2_g3_i1	189.3	138
BUSCOaEOG7QS39T	Duplicated	TRINITY_DN80476_c0_g2_i2	189.1	123
BUSCOaEOG7HFCZQ	Fragmented	TRINITY_DN90120_c0_g1_i3	230.4	310
BUSCOaEOG7Q30N2	Duplicated	TRINITY_DN77550_c0_g1_i1	127.1	125
BUSCOaEOG7GBTBM	Complete	TRINITY_DN54612_c22_g1_i1	500.3	290
BUSCOaEOG735G9R	Fragmented	TRINITY_DN92905_c1_g1_i3	238.3	381
BUSCOaEOG7Z0X9T	Complete	TRINITY_DN92012_c4_g1_i1	501.5	461
BUSCOaEOG738BKV	Duplicated	TRINITY_DN94001_c0_g1_i5	335.1	316
BUSCOaEOG7DP182	Fragmented	TRINITY_DN93207_c2_g1_i2	537.4	422
BUSCOaEOG7K19SJ	Duplicated	TRINITY_DN99666_c0_g2_i2	540.1	384
BUSCOaEOG7ZSW76	Fragmented	TRINITY_DN99053_c0_g2_i22	352.4	209
BUSCOaEOG75BMKS	Duplicated	TRINITY_DN92770_c3_g1_i8	678.4	355
BUSCOaEOG7FZBCF	Complete	TRINITY_DN83967_c0_g1_i1	619.8	368
BUSCOaEOG77QHBM	Fragmented	TRINITY_DN86331_c0_g1_i2	227.1	146
BUSCOaEOG7B3D29	Complete	TRINITY_DN91129_c4_g1_i1	533.2	290
BUSCOaEOG7WB47V	Complete	TRINITY_DN54403_c6_g1_i1	612.4	467
BUSCOaEOG7QVZJ1	Duplicated	TRINITY_DN91196_c0_g1_i1	201.6	154
BUSCOaEOG7ZSW7V	Duplicated	TRINITY_DN85116_c0_g1_i1	166.3	190
BUSCOaEOG7TNB6G	Duplicated	TRINITY_DN87347_c1_g1_i1	659.3	311
BUSCOaEOG7B94KB	Complete	TRINITY_DN85187_c0_g1_i2	322.2	147
BUSCOaEOG7CW2BK	Fragmented	TRINITY_DN54548_c61_g1_i1	517.4	264
BUSCOaEOG71PDQP	Complete	TRINITY_DN89065_c0_g1_i1	1448.7	953
BUSCOaEOG7JQQ2B	Fragmented	TRINITY_DN65109_c0_g1_i1	540.8	389
BUSCOaEOG7H7NGW	Complete	TRINITY_DN90208_c0_g1_i3	415.8	291
BUSCOaEOG7BKR85	Fragmented	TRINITY_DN5146_c1_g1_i1	333.8	208
BUSCOaEOG74BX5V	Duplicated	TRINITY_DN82015_c0_g1_i1	512.6	601
BUSCOaEOG7Q30KM	Fragmented	TRINITY_DN89605_c0_g1_i2	603.2	372
BUSCOaEOG7VF947	Duplicated	TRINITY_DN54584_c0_g1_i1	411.5	233
BUSCOaEOG7SVC9F	Duplicated	TRINITY_DN95566_c0_g1_i1	347.7	260
BUSCOaEOG7SFWBP	Complete	TRINITY_DN70689_c0_g1_i1	288.5	160
BUSCOaEOG7V1T4N	Complete	TRINITY_DN90683_c0_g1_i2	826.2	469
BUSCOaEOG7SVC8H	Fragmented	TRINITY_DN9043_c0_g1_i1	170.9	196
BUSCOaEOG7BWC1G	Duplicated	TRINITY_DN54499_c55_g1_i1	170.6	116
BUSCOaEOG78MBHV	Duplicated	TRINITY_DN54382_c8_g1_i1	122.4	105
BUSCOaEOG7Q04CK	Duplicated	TRINITY_DN54368_c17_g1_i1	373.5	194
BUSCOaEOG7JQQ37	Complete	TRINITY_DN45052_c0_g1_i1	340.8	269
BUSCOaEOG7TR6FS	Duplicated	TRINITY_DN91564_c4_g1_i4	433.6	208
BUSCOaEOG7KQDFM	Fragmented	TRINITY_DN48344_c0_g1_i1	164.0	111
BUSCOaEOG7FNQNK	Fragmented	TRINITY_DN54403_c6_g1_i1	522.1	314
BUSCOaEOG7F87PR	Fragmented	TRINITY_DN67790_c0_g1_i1	286.1	543
BUSCOaEOG7QGGK3	Fragmented	TRINITY_DN54499_c35_g1_i1	234.9	178
BUSCOaEOG72GCNM	Fragmented	TRINITY_DN98717_c2_g2_i1	164.6	222
BUSCOaEOG7C33FG	Duplicated	TRINITY_DN101739_c1_g1_i3	565.6	558
BUSCOaEOG7NWJQK	Duplicated	TRINITY_DN50825_c0_g1_i1	250.7	302
BUSCOaEOG790TDN	Duplicated	TRINITY_DN54457_c1_g2_i1	889.9	762
BUSCOaEOG7N0QKD	Complete	TRINITY_DN54369_c26_g1_i1	425.8	291
BUSCOaEOG7QP716	Duplicated	TRINITY_DN101464_c0_g1_i10	981.2	608
BUSCOaEOG7ZQ0ZZ	Duplicated	TRINITY_DN102123_c4_g2_i4	680.1	752
BUSCOaEOG77HRTF	Fragmented	TRINITY_DN90931_c2_g1_i1	790.6	864
BUSCOaEOG7D5P43	Duplicated	TRINITY_DN81716_c0_g1_i1	170.3	107
BUSCOaEOG7MWVCN	Complete	TRINITY_DN82263_c0_g1_i1	206.9	123
BUSCOaEOG75XV21	Fragmented	TRINITY_DN91721_c2_g2_i1	264.1	184
BUSCOaEOG7N3KSG	Duplicated	TRINITY_DN93243_c0_g1_i1	1360.2	758
BUSCOaEOG7WXBQ5	Fragmented	TRINITY_DN47447_c0_g1_i1	290.7	276
BUSCOaEOG7R5K79	Duplicated	TRINITY_DN50490_c2_g1_i1	233.5	199
BUSCOaEOG7ZWRFT	Duplicated	TRINITY_DN101414_c5_g3_i2	1363.8	647
BUSCOaEOG78HG6W	Duplicated	TRINITY_DN97716_c0_g2_i1	773.4	629
BUSCOaEOG7DK51X	Duplicated	TRINITY_DN97202_c0_g1_i4	433.0	262
BUSCOaEOG7X6ZD0	Fragmented	TRINITY_DN93987_c4_g1_i1	820.8	530
BUSCOaEOG7GZ1SJ	Complete	TRINITY_DN84744_c0_g3_i1	297.2	228
BUSCOaEOG7HJ875	Duplicated	TRINITY_DN92479_c3_g1_i1	381.0	251
BUSCOaEOG70WFVN	Duplicated	TRINITY_DN24131_c0_g1_i1	222.9	203
BUSCOaEOG7R8FGK	Complete	TRINITY_DN89803_c0_g2_i1	427.3	252
BUSCOaEOG73VK0S	Duplicated	TRINITY_DN93461_c1_g1_i2	866.1	354
BUSCOaEOG7ZDD9W	Duplicated	TRINITY_DN101394_c6_g1_i3	289.8	266
BUSCOaEOG7ND6JC	Duplicated	TRINITY_DN93910_c3_g10_i3	352.4	217
BUSCOaEOG77TCJS	Complete	TRINITY_DN90590_c1_g1_i1	638.4	519
BUSCOaEOG75XV1C	Duplicated	TRINITY_DN91524_c0_g2_i2	447.5	326
BUSCOaEOG781423	Complete	TRINITY_DN99915_c4_g1_i2	678.0	396
BUSCOaEOG74V8CD	Fragmented	TRINITY_DN102352_c3_g3_i8	938.1	641
BUSCOaEOG7N9B8M	Complete	TRINITY_DN54309_c15_g1_i1	576.9	414
BUSCOaEOG7BWBZ8	Fragmented	TRINITY_DN93111_c1_g1_i1	1087.6	711
BUSCOaEOG7M9MWC	Complete	TRINITY_DN93608_c0_g1_i2	325.0	490
BUSCOaEOG7WB48M	Complete	TRINITY_DN89088_c0_g1_i1	280.8	237
BUSCOaEOG7097CV	Fragmented	TRINITY_DN51523_c0_g1_i1	670.1	364
BUSCOaEOG70WFT1	Fragmented	TRINITY_DN54626_c3_g1_i1	1877.2	1262
BUSCOaEOG7DZN0C	Duplicated	TRINITY_DN86874_c0_g1_i1	586.2	456
BUSCOaEOG7HTVWP	Duplicated	TRINITY_DN89960_c0_g1_i2	508.2	407
BUSCOaEOG7JMTTH	Duplicated	TRINITY_DN93351_c5_g1_i3	362.6	502
BUSCOaEOG7H7NGR	Fragmented	TRINITY_DN61163_c0_g1_i1	370.6	222
BUSCOaEOG7HBHQ5	Fragmented	TRINITY_DN93365_c1_g1_i1	728.5	412
BUSCOaEOG784089	Fragmented	TRINITY_DN59286_c0_g1_i1	486.4	263
BUSCOaEOG7B0HVZ	Duplicated	TRINITY_DN93418_c0_g1_i2	157.9	107
BUSCOaEOG7D2STK	Fragmented	TRINITY_DN53038_c0_g1_i1	511.3	373
BUSCOaEOG7QVZGJ	Fragmented	TRINITY_DN88319_c0_g1_i3	763.6	354
BUSCOaEOG7162K0	Complete	TRINITY_DN74654_c0_g1_i1	297.1	315
BUSCOaEOG7T7V70	Complete	TRINITY_DN65478_c0_g1_i1	697.5	544
BUSCOaEOG70D3P1	Duplicated	TRINITY_DN54399_c5_g1_i1	268.1	165
BUSCOaEOG7J7BVT	Complete	TRINITY_DN88324_c0_g1_i1	806.4	414
BUSCOaEOG7RVNW5	Duplicated	TRINITY_DN101540_c2_g2_i1	654.1	454
BUSCOaEOG767FS3	Complete	TRINITY_DN54494_c3_g1_i1	195.0	145
BUSCOaEOG7H7NGT	Duplicated	TRINITY_DN91186_c1_g3_i1	635.8	357
BUSCOaEOG7HJ887	Duplicated	TRINITY_DN101055_c5_g1_i1	144.3	161
BUSCOaEOG789QSV	Complete	TRINITY_DN83013_c0_g1_i1	177.8	266
BUSCOaEOG7DP18G	Complete	TRINITY_DN85785_c0_g1_i3	526.9	568
BUSCOaEOG7Q5VTZ	Fragmented	TRINITY_DN90473_c0_g1_i2	385.0	256
BUSCOaEOG7SC13W	Fragmented	TRINITY_DN54567_c20_g1_i1	215.0	420
BUSCOaEOG722WQC	Duplicated	TRINITY_DN92639_c0_g1_i4	108.2	173
BUSCOaEOG7HTVWS	Duplicated	TRINITY_DN97954_c3_g1_i3	1098.7	648
BUSCOaEOG796JXV	Complete	TRINITY_DN54497_c41_g1_i1	204.5	225
BUSCOaEOG72VVMZ	Complete	TRINITY_DN96552_c0_g1_i1	552.0	326
BUSCOaEOG7NWJRG	Duplicated	TRINITY_DN101791_c4_g2_i1	266.0	150
BUSCOaEOG7GR9B5	Duplicated	TRINITY_DN94752_c0_g1_i1	250.3	172
BUSCOaEOG7TJFXJ	Fragmented	TRINITY_DN43853_c0_g1_i1	290.7	140
BUSCOaEOG7WF0H0	Complete	TRINITY_DN90557_c2_g1_i1	267.2	356
BUSCOaEOG78Q6R4	Fragmented	TRINITY_DN92032_c1_g1_i3	322.3	179
BUSCOaEOG7PGS5H	Duplicated	TRINITY_DN92158_c8_g1_i1	473.5	329
BUSCOaEOG7B3D37	Fragmented	TRINITY_DN97585_c0_g1_i2	299.8	178
BUSCOaEOG796JXD	Complete	TRINITY_DN54607_c11_g1_i1	511.0	345
BUSCOaEOG7N3KT5	Duplicated	TRINITY_DN64424_c0_g1_i1	585.7	332
BUSCOaEOG7M3WDG	Fragmented	TRINITY_DN48820_c0_g1_i1	680.6	515
BUSCOaEOG7TNB5X	Complete	TRINITY_DN99508_c7_g5_i5	687.3	387
BUSCOaEOG738BKV	Duplicated	TRINITY_DN101678_c0_g1_i1	335.8	316
BUSCOaEOG78409F	Complete	TRINITY_DN54572_c7_g1_i1	443.5	387
BUSCOaEOG76MXQQ	Duplicated	TRINITY_DN83090_c2_g1_i1	208.2	160
BUSCOaEOG799F5H	Duplicated	TRINITY_DN52036_c0_g1_i1	301.9	245
BUSCOaEOG74RD5W	Complete	TRINITY_DN87085_c0_g1_i1	381.7	234
BUSCOaEOG7TJFZ3	Duplicated	TRINITY_DN101595_c0_g1_i7	840.6	470
BUSCOaEOG7W4CRJ	Fragmented	TRINITY_DN61496_c0_g1_i1	1216.8	750
BUSCOaEOG7VTS26	Duplicated	TRINITY_DN51499_c0_g1_i1	368.2	462
BUSCOaEOG7M116C	Duplicated	TRINITY_DN95641_c0_g1_i1	347.5	367
BUSCOaEOG7429H7	Duplicated	TRINITY_DN86948_c0_g1_i2	334.0	200
BUSCOaEOG7TR6DQ	Complete	TRINITY_DN54347_c15_g1_i1	852.0	680
BUSCOaEOG7KT8R4	Duplicated	TRINITY_DN90244_c2_g1_i6	264.9	266
BUSCOaEOG7MM7MW	Complete	TRINITY_DN102089_c2_g1_i1	279.8	326
BUSCOaEOG7DP182	Fragmented	TRINITY_DN54639_c1_g1_i1	554.2	430
BUSCOaEOG7CCQ6B	Duplicated	TRINITY_DN54571_c26_g1_i1	252.3	177
BUSCOaEOG7JHZKP	Fragmented	TRINITY_DN46646_c1_g1_i1	148.7	183
BUSCOaEOG7H1X1J	Complete	TRINITY_DN24282_c0_g1_i1	373.5	207
BUSCOaEOG7FG076	Duplicated	TRINITY_DN93745_c0_g1_i1	173.4	142
BUSCOaEOG7MHCC2	Duplicated	TRINITY_DN93489_c0_g2_i5	1243.4	660
BUSCOaEOG7P397B	Duplicated	TRINITY_DN54638_c63_g1_i1	277.1	181
BUSCOaEOG7ZM4S8	Duplicated	TRINITY_DN86663_c0_g1_i1	341.2	458
BUSCOaEOG718XT6	Complete	TRINITY_DN54592_c25_g1_i1	485.1	286
BUSCOaEOG75TZS7	Duplicated	TRINITY_DN93564_c0_g1_i1	335.4	275
BUSCOaEOG7PSCWZ	Complete	TRINITY_DN89458_c0_g1_i1	262.1	146
BUSCOaEOG7J1MF1	Complete	TRINITY_DN54399_c17_g1_i1	532.0	599
BUSCOaEOG7ZSW73	Duplicated	TRINITY_DN34176_c0_g1_i1	498.1	521
BUSCOaEOG7D8JBQ	Duplicated	TRINITY_DN98754_c1_g2_i3	286.2	186
BUSCOaEOG7J1MF8	Duplicated	TRINITY_DN98329_c0_g1_i1	347.7	303
BUSCOaEOG7TR6F8	Duplicated	TRINITY_DN54580_c31_g1_i1	479.4	405
BUSCOaEOG75FGT0	Fragmented	TRINITY_DN93788_c4_g1_i6	344.7	216
BUSCOaEOG7W4CSG	Duplicated	TRINITY_DN54289_c2_g1_i1	518.9	312
BUSCOaEOG7CKFP7	Complete	TRINITY_DN43725_c2_g1_i1	254.6	165
BUSCOaEOG7MHCD6	Complete	TRINITY_DN93339_c5_g1_i1	296.4	213
BUSCOaEOG7R5K6H	Complete	TRINITY_DN102474_c2_g1_i3	630.8	493
BUSCOaEOG7D8J99	Complete	TRINITY_DN91513_c1_g1_i1	1039.7	801
BUSCOaEOG7P91NX	Duplicated	TRINITY_DN88884_c0_g1_i1	1007.5	570
BUSCOaEOG72CHDC	Duplicated	TRINITY_DN102202_c0_g1_i5	631.5	363
BUSCOaEOG7DRWHT	Complete	TRINITY_DN87047_c0_g1_i6	338.1	357
BUSCOaEOG7XQ9KM	Duplicated	TRINITY_DN54280_c2_g1_i1	1203.8	679
BUSCOaEOG7MM7N4	Duplicated	TRINITY_DN87148_c0_g1_i1	266.8	205
BUSCOaEOG7Q5VTF	Fragmented	TRINITY_DN92653_c1_g1_i1	508.6	354
BUSCOaEOG7MWVD0	Duplicated	TRINITY_DN60573_c0_g1_i1	151.7	82
BUSCOaEOG7GV5J5	Complete	TRINITY_DN93153_c1_g1_i6	372.7	349
BUSCOaEOG7MWVBQ	Duplicated	TRINITY_DN101304_c9_g1_i2	433.1	359
BUSCOaEOG78WZ5V	Complete	TRINITY_DN93986_c2_g1_i4	955.5	784
BUSCOaEOG7Z3SMD	Duplicated	TRINITY_DN93619_c1_g1_i1	252.8	249
BUSCOaEOG7XDPXJ	Duplicated	TRINITY_DN54379_c9_g1_i1	250.5	113
BUSCOaEOG7K4613	Duplicated	TRINITY_DN98988_c4_g1_i2	525.1	490
BUSCOaEOG7P65G3	Duplicated	TRINITY_DN102410_c4_g1_i3	415.2	191
BUSCOaEOG7RC9Q6	Duplicated	TRINITY_DN91350_c5_g2_i1	660.7	687
BUSCOaEOG7W4CSC	Fragmented	TRINITY_DN76673_c0_g1_i1	480.6	296
BUSCOaEOG75FGT0	Fragmented	TRINITY_DN62179_c0_g1_i1	381.4	279
BUSCOaEOG7HXR59	Duplicated	TRINITY_DN92476_c0_g2_i2	575.3	427
BUSCOaEOG71S90W	Duplicated	TRINITY_DN54380_c27_g1_i1	472.2	196
BUSCOaEOG7Q30KM	Fragmented	TRINITY_DN55501_c0_g1_i1	605.4	372
BUSCOaEOG7DK51X	Duplicated	TRINITY_DN54414_c9_g1_i1	419.8	262
BUSCOaEOG7455R9	Duplicated	TRINITY_DN76628_c0_g1_i1	171.0	165
BUSCOaEOG7TJFXM	Fragmented	TRINITY_DN93127_c0_g2_i2	334.8	449
BUSCOaEOG75XV1S	Complete	TRINITY_DN24364_c0_g1_i1	260.3	286
BUSCOaEOG7C8TZH	Duplicated	TRINITY_DN99838_c0_g3_i2	319.2	182
BUSCOaEOG7MT03K	Complete	TRINITY_DN54536_c49_g1_i1	638.2	331
BUSCOaEOG72S0BT	Duplicated	TRINITY_DN102152_c3_g1_i2	1542.8	1267
BUSCOaEOG74BX7H	Duplicated	TRINITY_DN93222_c4_g1_i3	250.8	164
BUSCOaEOG76MXQQ	Duplicated	TRINITY_DN77229_c1_g1_i2	255.5	182
BUSCOaEOG7QZTR7	Complete	TRINITY_DN10296_c0_g1_i1	659.5	334
BUSCOaEOG7GBTCD	Duplicated	TRINITY_DN93412_c6_g1_i1	352.2	208
BUSCOaEOG7VN1K5	Complete	TRINITY_DN90846_c0_g1_i1	875.2	501
BUSCOaEOG7S84WM	Duplicated	TRINITY_DN92838_c1_g1_i1	271.3	222
BUSCOaEOG7HFCZP	Duplicated	TRINITY_DN92913_c3_g4_i1	690.2	481
BUSCOaEOG75FGVS	Complete	TRINITY_DN54335_c15_g1_i1	228.0	209
BUSCOaEOG7GJJTF	Duplicated	TRINITY_DN47831_c1_g1_i1	251.8	191
BUSCOaEOG7C33GQ	Duplicated	TRINITY_DN94102_c0_g1_i1	234.6	147
BUSCOaEOG7W7825	Fragmented	TRINITY_DN101018_c2_g4_i7	290.5	234
BUSCOaEOG7SVC98	Duplicated	TRINITY_DN93477_c0_g1_i1	152.0	227
BUSCOaEOG7BD0T8	Duplicated	TRINITY_DN82503_c1_g1_i1	144.4	139
BUSCOaEOG7KX4XB	Fragmented	TRINITY_DN89497_c0_g1_i1	670.4	483
BUSCOaEOG70WFT4	Complete	TRINITY_DN101256_c4_g1_i1	1904.3	1092
BUSCOaEOG7FG06B	Complete	TRINITY_DN75708_c0_g1_i1	332.6	255
BUSCOaEOG7B68BN	Complete	TRINITY_DN54534_c30_g1_i1	191.1	104
BUSCOaEOG7XHK4S	Duplicated	TRINITY_DN100237_c7_g5_i2	407.9	225
BUSCOaEOG7BSGQW	Complete	TRINITY_DN91323_c0_g1_i4	354.9	341
BUSCOaEOG7WTGF3	Duplicated	TRINITY_DN54362_c12_g1_i1	500.4	544
BUSCOaEOG7JB753	Duplicated	TRINITY_DN92726_c4_g1_i2	148.0	156
BUSCOaEOG7ZDD95	Complete	TRINITY_DN90967_c1_g1_i1	352.0	367
BUSCOaEOG79PX4M	Complete	TRINITY_DN70850_c0_g1_i1	241.6	178
BUSCOaEOG74NHZB	Complete	TRINITY_DN58839_c0_g3_i1	140.2	144
BUSCOaEOG7K4621	Duplicated	TRINITY_DN54423_c17_g1_i1	320.5	204
BUSCOaEOG77QHBH	Duplicated	TRINITY_DN102286_c0_g1_i2	262.9	284
BUSCOaEOG7K9XJ6	Fragmented	TRINITY_DN62890_c0_g1_i1	236.7	155
BUSCOaEOG7748XG	Complete	TRINITY_DN90187_c0_g2_i1	126.5	149
BUSCOaEOG703GZ9	Complete	TRINITY_DN93119_c0_g1_i2	122.7	277
BUSCOaEOG7P65F5	Fragmented	TRINITY_DN91878_c0_g1_i5	534.5	365
BUSCOaEOG77X7S6	Complete	TRINITY_DN54567_c10_g1_i1	1200.8	890
BUSCOaEOG7WHVS4	Duplicated	TRINITY_DN93552_c1_g1_i4	314.4	142
BUSCOaEOG7429G8	Complete	TRINITY_DN87173_c0_g1_i2	659.2	535
BUSCOaEOG72GCN0	Fragmented	TRINITY_DN90513_c1_g2_i4	583.1	372
BUSCOaEOG7GJJTX	Fragmented	TRINITY_DN67787_c0_g1_i1	200.1	165
BUSCOaEOG7DG8SB	Duplicated	TRINITY_DN100788_c3_g2_i1	716.2	509
BUSCOaEOG73VK06	Fragmented	TRINITY_DN102384_c3_g1_i3	506.8	550
BUSCOaEOG7FG05W	Fragmented	TRINITY_DN94010_c0_g1_i2	145.7	182
BUSCOaEOG7CS640	Duplicated	TRINITY_DN100502_c2_g1_i1	776.8	427
BUSCOaEOG7KMJ7Z	Complete	TRINITY_DN101712_c3_g1_i1	193.1	475
BUSCOaEOG732M2Z	Duplicated	TRINITY_DN100308_c3_g1_i4	814.5	582
BUSCOaEOG7X435K	Complete	TRINITY_DN58330_c0_g1_i1	608.7	340
BUSCOaEOG7N6G31	Fragmented	TRINITY_DN58561_c0_g1_i1	135.6	157
BUSCOaEOG71GP7P	Fragmented	TRINITY_DN85898_c0_g1_i1	963.4	645
BUSCOaEOG7DCDM3	Duplicated	TRINITY_DN90359_c8_g1_i8	142.4	166
BUSCOaEOG7WHVRM	Duplicated	TRINITY_DN54515_c2_g1_i1	362.6	299
BUSCOaEOG74BX7H	Duplicated	TRINITY_DN101887_c9_g3_i5	250.9	163
BUSCOaEOG7QZTRC	Duplicated	TRINITY_DN54453_c0_g3_i1	540.3	303
BUSCOaEOG7KX4X6	Fragmented	TRINITY_DN87715_c0_g1_i3	1633.7	960
BUSCOaEOG7SNMVM	Complete	TRINITY_DN47565_c0_g1_i1	159.3	73
BUSCOaEOG7XHK52	Fragmented	TRINITY_DN87294_c1_g1_i3	223.1	184
BUSCOaEOG7X16X8	Duplicated	TRINITY_DN54582_c6_g1_i1	817.8	739
BUSCOaEOG7JQQ2D	Complete	TRINITY_DN88531_c0_g1_i2	575.3	467
BUSCOaEOG7KX4XW	Complete	TRINITY_DN54356_c16_g1_i1	717.7	554
BUSCOaEOG7SNMTZ	Complete	TRINITY_DN89170_c0_g1_i2	369.2	358
