#BUSCO_group	Status	Transcript	Bitscore	Length
BUSCOaEOG77DWM6	Duplicated	65258_	682.9	384
BUSCOaEOG7M9MX3	Fragmented	12242_	305.6	158
BUSCOaEOG7XDPW5	Duplicated	27325_	627.1	327
BUSCOaEOG73ZF7Z	Duplicated	57029_	659.6	343
BUSCOaEOG7RC9PR	Complete	42098_	210.8	324
BUSCOaEOG7B689P	Fragmented	21529_	593.0	254
BUSCOaEOG7QCMBD	Fragmented	15497_	225.8	152
BUSCOaEOG7SC131	Fragmented	42048_	417.3	253
BUSCOaEOG7FJVFJ	Complete	47497_	297.6	245
BUSCOaEOG728N6T	Complete	88847_	193.3	185
BUSCOaEOG72CHDC	Duplicated	96407_	631.5	363
BUSCOaEOG78Q6RT	Fragmented	73397_	111.8	91
BUSCOaEOG7VJ5BP	Duplicated	96150_	378.6	369
BUSCOaEOG7162JH	Duplicated	112622_	420.7	200
BUSCOaEOG7SNMSF	Fragmented	60705_	784.3	404
BUSCOaEOG7JF3C6	Complete	114432_	621.9	458
BUSCOaEOG7M6RNG	Duplicated	110093_	570.0	401
BUSCOaEOG7TBQFW	Complete	70052_	772.6	377
BUSCOaEOG7FZBDQ	Complete	50631_	182.0	149
BUSCOaEOG7162KG	Duplicated	108766_	189.3	186
BUSCOaEOG77TCJF	Fragmented	59208_	430.4	351
BUSCOaEOG7F87QD	Complete	96859_	506.1	297
BUSCOaEOG73C6TG	Fragmented	61930_	450.5	338
BUSCOaEOG76F67Z	Complete	114236_	240.0	188
BUSCOaEOG7G7Z4W	Duplicated	77206_	210.6	114
BUSCOaEOG7Q04CG	Duplicated	35385_	423.7	292
BUSCOaEOG7P396J	Complete	66015_	821.6	602
BUSCOaEOG7JHZK9	Complete	54105_	1373.5	729
BUSCOaEOG7MT02Q	Complete	31144_	1855.3	1034
BUSCOaEOG796JWG	Complete	66227_	961.0	541
BUSCOaEOG7T5022	Complete	8210_	127.3	119
BUSCOaEOG7RG5XT	Complete	79368_	358.4	448
BUSCOaEOG73VK0S	Duplicated	77679_	865.2	354
BUSCOaEOG7VBDV7	Complete	68159_	1322.5	721
BUSCOaEOG79WNK0	Duplicated	49434_	1274.7	685
BUSCOaEOG76MXP8	Complete	33653_	550.2	1042
BUSCOaEOG7K9XHF	Duplicated	35819_	681.9	490
BUSCOaEOG7T501Q	Fragmented	54871_	182.3	149
BUSCOaEOG7C33FQ	Complete	14779_	542.5	389
BUSCOaEOG7NSPGF	Complete	95375_	827.4	457
BUSCOaEOG7SNMSB	Fragmented	54061_	633.1	508
BUSCOaEOG7P0DZ4	Complete	73770_	558.1	457
BUSCOaEOG7G52W1	Duplicated	95292_	747.2	460
BUSCOaEOG79WNK0	Duplicated	49432_	1273.0	685
BUSCOaEOG7BPMH0	Duplicated	69397_	686.4	372
BUSCOaEOG7ZH8HH	Duplicated	78411_	757.1	341
BUSCOaEOG7P395W	Complete	57313_	1211.7	737
BUSCOaEOG7KQDGQ	Complete	114981_	298.3	438
BUSCOaEOG7DRWGV	Complete	85523_	2121.9	1242
BUSCOaEOG71GP95	Duplicated	92138_	186.2	215
BUSCOaEOG7S58M3	Fragmented	23394_	116.0	99
BUSCOaEOG7SRH2Q	Fragmented	3386_	207.3	153
BUSCOaEOG7QZTR8	Duplicated	18901_	654.5	678
BUSCOaEOG7PKNDV	Fragmented	54033_	229.4	248
BUSCOaEOG77DWMJ	Duplicated	20975_	351.7	366
BUSCOaEOG7MT036	Complete	12383_	705.5	653
BUSCOaEOG7SVC98	Duplicated	79163_	446.0	241
BUSCOaEOG7D2STK	Fragmented	103697_	511.3	373
BUSCOaEOG7S2DCX	Duplicated	80593_	310.0	217
BUSCOaEOG78T309	Complete	61789_	336.9	164
BUSCOaEOG7M6RNQ	Complete	93413_	649.3	384
BUSCOaEOG7P65G3	Duplicated	99821_	415.4	191
BUSCOaEOG7NSPH6	Complete	40384_	338.7	230
BUSCOaEOG7QZTS9	Complete	22792_	194.3	140
BUSCOaEOG7VF93N	Duplicated	94965_	365.3	401
BUSCOaEOG7TXXWV	Duplicated	46161_	905.5	456
BUSCOaEOG7TJFXM	Fragmented	65187_	346.5	450
BUSCOaEOG7XX232	Complete	51744_	730.5	390
BUSCOaEOG7B3D2B	Complete	100145_	628.6	384
BUSCOaEOG7SZ7HR	Duplicated	1266_	397.4	370
BUSCOaEOG79SSBN	Fragmented	112769_	411.4	332
BUSCOaEOG7MWVBT	Duplicated	68721_	447.4	275
BUSCOaEOG7MT03H	Duplicated	91912_	743.5	475
BUSCOaEOG7T23S4	Complete	107300_	382.4	317
BUSCOaEOG7J4GNM	Duplicated	53992_	356.4	251
BUSCOaEOG7TJFZB	Complete	77391_	392.3	353
BUSCOaEOG7D2SW4	Duplicated	111722_	146.8	110
BUSCOaEOG7B94HR	Duplicated	18727_	1110.7	642
BUSCOaEOG7XDPXJ	Complete	86612_	252.4	134
BUSCOaEOG7F2H71	Complete	90102_	573.1	442
BUSCOaEOG7429H7	Duplicated	80243_	334.0	200
BUSCOaEOG793PNF	Fragmented	93061_	300.7	384
BUSCOaEOG7M6RP8	Complete	55089_	409.6	313
BUSCOaEOG7JXFJT	Duplicated	106199_	599.3	342
BUSCOaEOG7ND6HT	Duplicated	54631_	639.0	525
BUSCOaEOG7BKR8T	Complete	111603_	139.8	117
BUSCOaEOG7NKZ06	Complete	60294_	985.1	584
BUSCOaEOG7WXBPP	Duplicated	95696_	851.7	453
BUSCOaEOG7Z0XBG	Complete	75409_	375.5	262
BUSCOaEOG7MM7MZ	Duplicated	17343_	360.4	293
BUSCOaEOG70PQB7	Complete	72764_	1061.9	889
BUSCOaEOG7R2Q1K	Duplicated	65147_	211.9	158
BUSCOaEOG7JTK92	Duplicated	56142_	549.4	252
BUSCOaEOG7M9MWZ	Complete	68560_	340.7	307
BUSCOaEOG7SNMSK	Fragmented	35610_	230.6	158
BUSCOaEOG7W7825	Fragmented	73722_	290.5	234
BUSCOaEOG7JXFKB	Complete	1545_	232.2	436
BUSCOaEOG77754W	Complete	35928_	270.0	205
BUSCOaEOG7B3D24	Fragmented	67695_	334.8	298
BUSCOaEOG7Z0XBF	Duplicated	31808_	376.8	214
BUSCOaEOG7481ZN	Duplicated	92332_	610.1	346
BUSCOaEOG7HR0QM	Complete	102763_	307.5	174
BUSCOaEOG7S84TR	Complete	68212_	348.9	550
BUSCOaEOG7Z0XC0	Complete	21623_	140.7	124
BUSCOaEOG78HG8B	Duplicated	78103_	130.9	155
BUSCOaEOG78409F	Complete	68035_	443.5	387
BUSCOaEOG79WNKK	Duplicated	83137_	687.3	421
BUSCOaEOG7ZQ101	Duplicated	4468_	1289.1	955
BUSCOaEOG74FSG2	Duplicated	57329_	363.5	182
BUSCOaEOG7RZJ4D	Fragmented	14558_	144.1	356
BUSCOaEOG7KHNZJ	Complete	95211_	1019.1	562
BUSCOaEOG7XQ9KM	Duplicated	49923_	1201.8	679
BUSCOaEOG7XT5W2	Complete	69486_	183.6	205
BUSCOaEOG7DG8SH	Duplicated	86820_	862.3	500
BUSCOaEOG7KDSS2	Duplicated	110825_	346.7	217
BUSCOaEOG75BMKC	Duplicated	54141_	1141.2	776
BUSCOaEOG7FG076	Duplicated	114586_	173.2	142
BUSCOaEOG71KJJ3	Duplicated	103659_	108.3	242
BUSCOaEOG754W3N	Complete	44360_	945.0	443
BUSCOaEOG7X16Z0	Complete	67904_	136.5	253
BUSCOaEOG76BB02	Complete	25213_	735.1	404
BUSCOaEOG7V1T5W	Duplicated	27573_	422.1	501
BUSCOaEOG7J7BXP	Complete	93899_	122.4	105
BUSCOaEOG7NWJRB	Complete	104496_	400.4	354
BUSCOaEOG738BK4	Duplicated	55335_	245.0	199
BUSCOaEOG7H1X0N	Fragmented	106266_	411.5	278
BUSCOaEOG79WNK4	Duplicated	75059_	1409.7	790
BUSCOaEOG75N79F	Complete	60113_	687.0	387
BUSCOaEOG7GFPKK	Complete	61488_	425.8	285
BUSCOaEOG7KX4ZZ	Complete	26033_	243.2	181
BUSCOaEOG7MDH4J	Fragmented	109343_	441.2	335
BUSCOaEOG77HRTG	Duplicated	56131_	2431.7	1287
BUSCOaEOG7BD0RS	Duplicated	61967_	765.9	457
BUSCOaEOG70KV45	Duplicated	18818_	485.0	368
BUSCOaEOG7CZXMP	Duplicated	73388_	509.1	339
BUSCOaEOG7QVZHC	Complete	62565_	332.1	320
BUSCOaEOG7F2H72	Complete	83870_	702.5	639
BUSCOaEOG7HJ87C	Duplicated	88219_	271.7	204
BUSCOaEOG7ZQ10S	Duplicated	48758_	434.4	351
BUSCOaEOG7PSCVC	Duplicated	20427_	1118.7	731
BUSCOaEOG7KDSRM	Duplicated	54882_	341.9	296
BUSCOaEOG7PW83M	Duplicated	58290_	967.6	444
BUSCOaEOG7WB47P	Duplicated	64896_	990.3	773
BUSCOaEOG7JMTVX	Complete	86328_	144.1	193
BUSCOaEOG7RG5X5	Fragmented	55262_	737.5	514
BUSCOaEOG7BGW2K	Duplicated	52663_	151.2	122
BUSCOaEOG7PGS6C	Duplicated	74489_	192.5	108
BUSCOaEOG73VK0J	Fragmented	57663_	370.0	383
BUSCOaEOG793PQ3	Duplicated	90447_	264.1	127
BUSCOaEOG7P91NX	Duplicated	57669_	990.1	564
BUSCOaEOG7XQ9KM	Duplicated	49924_	1202.2	679
BUSCOaEOG7P65FM	Complete	114917_	483.6	366
BUSCOaEOG7RC9QK	Complete	21399_	389.0	207
BUSCOaEOG786VHB	Complete	54645_	875.6	514
BUSCOaEOG7N0QMH	Complete	57275_	222.6	137
BUSCOaEOG7GV5K5	Duplicated	35234_	255.7	147
BUSCOaEOG7TFKQD	Complete	115716_	513.6	411
BUSCOaEOG7JHZMF	Complete	68122_	534.8	360
BUSCOaEOG7748W4	Fragmented	84722_	600.2	610
BUSCOaEOG7097CZ	Complete	105268_	314.2	722
BUSCOaEOG77QHB1	Fragmented	40207_	747.5	629
BUSCOaEOG7Z0X9C	Complete	85909_	495.5	561
BUSCOaEOG79D9FG	Duplicated	67595_	199.0	152
BUSCOaEOG7Z3SJK	Fragmented	87250_	705.6	384
BUSCOaEOG7MDH4Q	Fragmented	70595_	258.8	230
BUSCOaEOG7748XM	Duplicated	34636_	171.3	164
BUSCOaEOG7R2Q0K	Complete	22753_	596.8	335
BUSCOaEOG78WZ5P	Duplicated	49745_	804.9	568
BUSCOaEOG7JQQ38	Duplicated	62285_	277.8	202
BUSCOaEOG7QVZHP	Complete	30287_	354.9	243
BUSCOaEOG767FSK	Complete	55857_	142.7	116
BUSCOaEOG7Z0X9T	Complete	52037_	501.5	461
BUSCOaEOG7N9B8N	Complete	60805_	559.9	371
BUSCOaEOG7Q5VV5	Complete	90449_	281.8	208
BUSCOaEOG7H4S79	Duplicated	89513_	1947.0	880
BUSCOaEOG7G7Z3R	Duplicated	94557_	464.8	332
BUSCOaEOG7F87RD	Complete	1938_	214.5	153
BUSCOaEOG7WMR0R	Complete	94437_	247.6	222
BUSCOaEOG7XX22M	Duplicated	4934_	391.2	1192
BUSCOaEOG789QRX	Complete	46542_	629.1	311
BUSCOaEOG7M6RNG	Duplicated	110092_	690.1	468
BUSCOaEOG7J1MDX	Duplicated	62836_	264.7	213
BUSCOaEOG7JMTT8	Duplicated	108061_	979.9	1209
BUSCOaEOG79WNKR	Fragmented	103710_	298.3	287
BUSCOaEOG7BWC0F	Complete	53964_	478.1	553
BUSCOaEOG7CW2C4	Fragmented	89531_	112.5	188
BUSCOaEOG7M6RPH	Duplicated	110236_	206.7	235
BUSCOaEOG735GB8	Complete	59815_	759.8	472
BUSCOaEOG7N0QK5	Duplicated	83777_	434.2	275
BUSCOaEOG73C6T3	Complete	59486_	536.9	576
BUSCOaEOG7B3D2C	Complete	95632_	495.7	483
BUSCOaEOG7XHK44	Complete	67284_	543.2	406
BUSCOaEOG7CKFMW	Fragmented	39804_	250.5	226
BUSCOaEOG7JXFJT	Duplicated	90148_	311.2	337
BUSCOaEOG79SS9V	Duplicated	35188_	965.6	524
BUSCOaEOG7N3KSG	Duplicated	69476_	1360.2	758
BUSCOaEOG7QKBRX	Fragmented	14638_	497.4	269
BUSCOaEOG7SC12J	Complete	112748_	622.3	383
BUSCOaEOG7WMR0J	Complete	22177_	302.2	211
BUSCOaEOG7ZM4S8	Duplicated	108994_	341.2	458
BUSCOaEOG77B1C0	Complete	30427_	603.8	498
BUSCOaEOG7S84VV	Fragmented	85080_	163.3	154
BUSCOaEOG7TR6FS	Duplicated	64223_	433.6	208
BUSCOaEOG7C33F7	Duplicated	31141_	932.5	645
BUSCOaEOG7ND6K2	Complete	9182_	162.1	159
BUSCOaEOG7CCQ4W	Duplicated	34772_	280.9	816
BUSCOaEOG7ND6HF	Complete	73512_	1253.5	772
BUSCOaEOG74FSFF	Complete	75906_	565.8	359
BUSCOaEOG7QP71P	Complete	107060_	593.4	348
BUSCOaEOG73VK06	Fragmented	24456_	506.8	550
BUSCOaEOG7QP71W	Duplicated	59566_	342.4	242
BUSCOaEOG7R5K7X	Duplicated	33538_	256.5	128
BUSCOaEOG7PW858	Duplicated	52122_	105.9	128
BUSCOaEOG72CHD5	Fragmented	45609_	863.8	871
BUSCOaEOG7GNF1X	Complete	87611_	435.0	418
BUSCOaEOG7NH2S4	Complete	34_	393.0	307
BUSCOaEOG77X7SR	Complete	8473_	621.4	379
BUSCOaEOG7WTGFN	Complete	28108_	517.1	450
BUSCOaEOG7S58MV	Duplicated	46399_	393.3	229
BUSCOaEOG7C33FG	Duplicated	93819_	660.7	728
BUSCOaEOG7429H4	Duplicated	68432_	494.6	217
BUSCOaEOG7M6RNK	Duplicated	83511_	437.4	444
BUSCOaEOG7748VX	Complete	83858_	722.9	732
BUSCOaEOG7BKR7F	Fragmented	30816_	312.0	525
BUSCOaEOG71369H	Duplicated	64449_	665.5	432
BUSCOaEOG70GZWW	Duplicated	55961_	947.6	467
BUSCOaEOG7HXR6C	Duplicated	108898_	445.5	283
BUSCOaEOG7QKBSH	Duplicated	98015_	577.3	506
BUSCOaEOG7RNXDR	Complete	67152_	674.7	367
BUSCOaEOG73ZF7J	Complete	103144_	496.0	404
BUSCOaEOG7ZDD8D	Duplicated	66745_	1039.4	476
BUSCOaEOG7SZ7HH	Complete	26660_	613.1	505
BUSCOaEOG77DWMJ	Duplicated	107124_	621.1	426
BUSCOaEOG7G7Z3F	Complete	31596_	448.6	387
BUSCOaEOG7QS38Z	Complete	15443_	198.2	178
BUSCOaEOG7W4CSP	Complete	40499_	563.7	271
BUSCOaEOG7ZDD8G	Duplicated	105684_	721.6	417
BUSCOaEOG7HBHRH	Complete	3367_	334.6	225
BUSCOaEOG793PNQ	Fragmented	20648_	589.2	307
BUSCOaEOG7R8FGW	Complete	58187_	373.0	182
BUSCOaEOG7BKR7F	Fragmented	11405_	283.0	350
BUSCOaEOG7WF0GV	Duplicated	84303_	352.0	434
BUSCOaEOG7QS38G	Duplicated	86917_	548.2	395
BUSCOaEOG78HG6W	Duplicated	46673_	773.4	629
BUSCOaEOG7VF947	Duplicated	106591_	414.3	236
BUSCOaEOG7MQ3TP	Complete	90854_	639.8	766
BUSCOaEOG7W780N	Duplicated	52966_	971.0	612
BUSCOaEOG7DCDKQ	Complete	23053_	179.2	253
BUSCOaEOG7WF0GQ	Fragmented	8903_	369.5	189
BUSCOaEOG7Z3SK5	Complete	58276_	567.3	347
BUSCOaEOG7GV5JP	Complete	42710_	315.4	236
BUSCOaEOG7S2DBW	Fragmented	5755_	318.4	216
BUSCOaEOG7DP18F	Duplicated	35320_	485.3	443
BUSCOaEOG7MQ3V1	Complete	88816_	550.1	427
BUSCOaEOG7RG5ZQ	Complete	16766_	294.1	195
BUSCOaEOG71KJJF	Fragmented	47697_	143.5	97
BUSCOaEOG7PCWZG	Complete	104417_	252.6	152
BUSCOaEOG7VBDWC	Duplicated	34344_	457.7	209
BUSCOaEOG7B0HVZ	Duplicated	77749_	157.4	107
BUSCOaEOG7MHCBT	Complete	46137_	1481.0	1313
BUSCOaEOG754W56	Duplicated	101899_	161.9	114
BUSCOaEOG7TBQH3	Complete	94241_	285.8	209
BUSCOaEOG71CT18	Duplicated	53877_	706.4	417
BUSCOaEOG73JZB1	Duplicated	14723_	217.6	139
BUSCOaEOG7H4S7F	Complete	7615_	875.4	743
BUSCOaEOG7DG8SH	Duplicated	54608_	802.3	448
BUSCOaEOG7FJVGC	Complete	4847_	188.9	135
BUSCOaEOG7WB47P	Duplicated	64895_	935.2	705
BUSCOaEOG7RG5ZF	Duplicated	99990_	363.7	225
BUSCOaEOG73C6SR	Duplicated	62885_	234.0	287
BUSCOaEOG7CGKDH	Complete	85168_	609.9	402
BUSCOaEOG7CKFMW	Fragmented	96099_	247.8	220
BUSCOaEOG722WPM	Complete	46631_	1064.0	484
BUSCOaEOG71KJJ3	Duplicated	70568_	107.3	243
BUSCOaEOG75XV1S	Fragmented	102056_	67.4	70
BUSCOaEOG7BWC1F	Complete	18198_	185.6	123
BUSCOaEOG7F87QF	Complete	115312_	424.0	287
BUSCOaEOG78MBHM	Complete	66136_	243.3	167
BUSCOaEOG7HTVXS	Duplicated	75560_	506.1	323
BUSCOaEOG7HN4GQ	Duplicated	108646_	199.9	168
BUSCOaEOG7RC9Q6	Duplicated	109820_	660.7	687
BUSCOaEOG7XMFC1	Complete	67040_	362.0	480
BUSCOaEOG7NH2SK	Fragmented	28578_	187.9	195
BUSCOaEOG7VQWVF	Complete	67340_	179.9	223
BUSCOaEOG7S2DCS	Duplicated	81107_	368.3	281
BUSCOaEOG72GCNT	Duplicated	91243_	520.4	346
BUSCOaEOG7MWVD0	Complete	14044_	153.1	82
BUSCOaEOG76TP5Q	Duplicated	111700_	440.9	337
BUSCOaEOG75R3KD	Duplicated	108774_	215.6	173
BUSCOaEOG725S05	Duplicated	68247_	221.8	244
BUSCOaEOG7NKZ04	Fragmented	5506_	987.4	568
BUSCOaEOG74JNQ5	Complete	83525_	255.9	184
BUSCOaEOG7T5015	Complete	87172_	356.8	208
BUSCOaEOG7VTS2G	Duplicated	2973_	547.0	475
BUSCOaEOG7JXFJT	Duplicated	90147_	311.2	337
BUSCOaEOG7GZ1S7	Duplicated	100296_	473.2	373
BUSCOaEOG7481ZM	Duplicated	109612_	506.6	400
BUSCOaEOG7HTVXB	Complete	47586_	461.9	395
BUSCOaEOG71CT18	Duplicated	46250_	706.7	417
BUSCOaEOG71CT1P	Duplicated	95220_	423.6	302
BUSCOaEOG7D2STK	Fragmented	25640_	520.1	414
BUSCOaEOG7JTKBG	Complete	113099_	173.2	228
BUSCOaEOG7H4S8F	Complete	50567_	303.3	236
BUSCOaEOG7QS37T	Duplicated	93351_	1044.4	566
BUSCOaEOG75N791	Fragmented	92938_	221.2	114
BUSCOaEOG7TR6FB	Duplicated	16835_	544.6	350
BUSCOaEOG7SNMSH	Complete	87207_	903.8	544
BUSCOaEOG7KMJ6T	Duplicated	36096_	786.7	569
BUSCOaEOG7162JH	Duplicated	112619_	502.0	260
BUSCOaEOG7FG05K	Fragmented	57228_	474.8	329
BUSCOaEOG7BWC0D	Duplicated	61033_	341.2	307
BUSCOaEOG7HBHR1	Duplicated	93954_	463.9	444
BUSCOaEOG7QCM98	Fragmented	66703_	538.9	394
BUSCOaEOG7C33FK	Fragmented	59906_	278.8	283
BUSCOaEOG7DZN0Q	Duplicated	112727_	332.1	195
BUSCOaEOG7ND6HR	Complete	78808_	673.2	410
BUSCOaEOG7J7BWD	Duplicated	115622_	540.4	378
BUSCOaEOG7MWV9Q	Fragmented	96293_	557.8	621
BUSCOaEOG7V1T4N	Complete	101252_	826.2	469
BUSCOaEOG7201H3	Duplicated	43709_	221.4	159
BUSCOaEOG7KX4XR	Duplicated	86699_	464.4	414
BUSCOaEOG7X16X5	Duplicated	87652_	630.9	500
BUSCOaEOG7P65FH	Complete	54639_	460.5	296
BUSCOaEOG74V8D5	Complete	50311_	417.8	320
BUSCOaEOG732M3X	Duplicated	98069_	349.9	200
BUSCOaEOG7Z3SKD	Complete	59255_	388.7	251
BUSCOaEOG799F5H	Duplicated	75369_	301.9	245
BUSCOaEOG7CW2BK	Fragmented	55130_	517.4	264
BUSCOaEOG789QRH	Complete	70602_	128.3	406
BUSCOaEOG7BKR95	Complete	67394_	239.1	121
BUSCOaEOG78MBGZ	Complete	79220_	377.9	323
BUSCOaEOG7RVNWF	Fragmented	77861_	862.7	451
BUSCOaEOG7RNXG0	Duplicated	95613_	188.0	143
BUSCOaEOG7K9XHF	Duplicated	67418_	683.7	536
BUSCOaEOG790TDN	Duplicated	110553_	1178.5	923
BUSCOaEOG7D5P26	Fragmented	85736_	313.4	374
BUSCOaEOG7JQQ2G	Fragmented	50495_	306.0	205
BUSCOaEOG77HRV1	Complete	34969_	602.9	454
BUSCOaEOG7K727S	Complete	7695_	350.6	596
BUSCOaEOG786VJ2	Duplicated	94485_	200.2	246
BUSCOaEOG7X436J	Complete	23783_	288.0	222
BUSCOaEOG7ZDD8Z	Complete	98014_	559.9	355
BUSCOaEOG7X435T	Complete	68068_	583.1	466
BUSCOaEOG7P91PB	Complete	109665_	564.6	320
BUSCOaEOG7PW84M	Complete	59603_	135.4	236
BUSCOaEOG7SJRJ9	Fragmented	91646_	1019.8	849
BUSCOaEOG7VTS33	Duplicated	69566_	379.1	254
BUSCOaEOG7MDH4C	Duplicated	98082_	546.6	379
BUSCOaEOG7G7Z35	Complete	86_	599.7	471
BUSCOaEOG79H5M4	Duplicated	86058_	906.3	1363
BUSCOaEOG7TNB66	Complete	97326_	553.8	383
BUSCOaEOG7HJ876	Complete	18736_	264.1	280
BUSCOaEOG70WFV2	Fragmented	36358_	504.3	335
BUSCOaEOG76TP5Q	Duplicated	61517_	767.5	340
BUSCOaEOG77HRV7	Fragmented	66538_	349.6	188
BUSCOaEOG79PX34	Duplicated	48255_	560.6	814
BUSCOaEOG7PW83J	Complete	47461_	823.8	529
BUSCOaEOG73VK1H	Complete	60627_	275.1	180
BUSCOaEOG79WNM3	Complete	45729_	459.3	366
BUSCOaEOG73RPRN	Complete	4273_	878.3	681
BUSCOaEOG7SVC9N	Complete	59599_	372.8	274
BUSCOaEOG7HR0QR	Duplicated	49720_	142.8	109
BUSCOaEOG757RD0	Complete	14601_	254.2	269
BUSCOaEOG77B1BS	Fragmented	100640_	277.9	375
BUSCOaEOG7NSPHZ	Duplicated	110226_	303.5	139
BUSCOaEOG7X9TNV	Duplicated	93586_	432.0	360
BUSCOaEOG7PPHN7	Fragmented	110179_	294.2	273
BUSCOaEOG7GNF37	Complete	59762_	197.8	227
BUSCOaEOG7VBDVK	Duplicated	100359_	338.9	485
BUSCOaEOG7G52VP	Complete	57728_	463.3	334
BUSCOaEOG7CZXKF	Duplicated	48879_	1754.3	843
BUSCOaEOG7H4S9C	Complete	83565_	155.3	138
BUSCOaEOG7481ZM	Duplicated	109611_	506.5	400
BUSCOaEOG7GBTC7	Duplicated	93142_	320.0	197
BUSCOaEOG7VTS2T	Duplicated	46302_	455.8	224
BUSCOaEOG7RZJ4T	Duplicated	44044_	510.2	261
BUSCOaEOG7PKNCB	Fragmented	75405_	782.3	508
BUSCOaEOG7GBTBS	Fragmented	103688_	168.5	233
BUSCOaEOG7DRWH2	Duplicated	50183_	382.9	710
BUSCOaEOG7M3WF7	Duplicated	20532_	475.3	241
BUSCOaEOG7N0QMM	Fragmented	60363_	306.6	346
BUSCOaEOG74BX69	Complete	59253_	672.1	418
BUSCOaEOG7KDSS4	Complete	97039_	273.1	190
BUSCOaEOG7V1T50	Complete	80659_	182.9	388
BUSCOaEOG7QKBTW	Complete	6425_	149.7	136
BUSCOaEOG7GFPM7	Duplicated	101078_	287.3	197
BUSCOaEOG7QP71W	Duplicated	59564_	342.5	242
BUSCOaEOG7VF93N	Duplicated	94964_	365.3	401
BUSCOaEOG7VJ5BP	Duplicated	68125_	412.2	368
BUSCOaEOG74RD4S	Complete	64819_	367.0	611
BUSCOaEOG7N3KSG	Duplicated	69475_	1359.8	757
BUSCOaEOG7HTVWP	Complete	67157_	518.6	460
BUSCOaEOG7ZM4RC	Fragmented	20452_	287.4	380
BUSCOaEOG7ZM4S4	Duplicated	92506_	366.2	251
BUSCOaEOG7WB47J	Fragmented	45873_	525.3	272
BUSCOaEOG7WMR0H	Complete	92490_	289.6	216
BUSCOaEOG7RC9RB	Duplicated	103435_	177.8	108
BUSCOaEOG79M1VC	Fragmented	114133_	223.1	214
BUSCOaEOG77B1C2	Fragmented	51595_	363.4	337
BUSCOaEOG79H5M4	Duplicated	1046_	1307.9	1705
BUSCOaEOG7V1T6C	Duplicated	64131_	145.6	101
BUSCOaEOG7BWC01	Complete	29987_	419.9	285
BUSCOaEOG7ZWRH0	Complete	52319_	225.1	223
BUSCOaEOG7TR6DN	Fragmented	22991_	480.6	331
BUSCOaEOG7QVZJ1	Duplicated	63795_	342.2	189
BUSCOaEOG7S58M4	Complete	112937_	570.2	440
BUSCOaEOG7CS660	Duplicated	94845_	66.2	76
BUSCOaEOG78142B	Complete	114089_	531.3	440
BUSCOaEOG74JNPM	Duplicated	65082_	288.5	217
BUSCOaEOG7Q04CK	Duplicated	50226_	373.5	194
BUSCOaEOG7FJVDN	Complete	31625_	588.4	756
BUSCOaEOG7201H4	Complete	16222_	264.0	196
BUSCOaEOG79H5MQ	Duplicated	93387_	660.0	568
BUSCOaEOG7X16X5	Duplicated	45640_	572.1	886
BUSCOaEOG7ZDD8W	Complete	30804_	333.1	326
BUSCOaEOG7X435D	Complete	72043_	282.4	306
BUSCOaEOG74BX5V	Duplicated	52047_	919.7	721
BUSCOaEOG7SVC9K	Complete	78240_	492.9	709
BUSCOaEOG75R3J2	Fragmented	91503_	308.6	603
BUSCOaEOG7VBDVJ	Complete	100973_	829.1	537
BUSCOaEOG7097DQ	Complete	6004_	367.9	292
BUSCOaEOG7Q8R3Q	Duplicated	63864_	193.4	147
BUSCOaEOG7455RV	Complete	21992_	139.6	111
BUSCOaEOG78MBHG	Duplicated	86569_	251.8	167
BUSCOaEOG7H4S95	Complete	60122_	238.8	151
BUSCOaEOG7WMQZC	Duplicated	73077_	841.1	684
BUSCOaEOG73ZF8F	Complete	36435_	99.8	214
BUSCOaEOG728N5M	Complete	56170_	742.8	417
BUSCOaEOG77B1D2	Complete	84877_	249.7	229
BUSCOaEOG7N0QK5	Duplicated	52119_	250.9	266
BUSCOaEOG7Q5VT4	Duplicated	86998_	1253.6	749
BUSCOaEOG75BMKS	Duplicated	106725_	678.3	355
BUSCOaEOG7SZ7HR	Duplicated	100570_	624.4	376
BUSCOaEOG7SFW9J	Complete	92979_	913.3	601
BUSCOaEOG7FRKWK	Duplicated	75481_	387.8	267
BUSCOaEOG7FNQPD	Complete	19963_	293.7	247
BUSCOaEOG7XMFD6	Complete	35412_	218.6	145
BUSCOaEOG7NSPJ3	Complete	49190_	178.7	103
BUSCOaEOG725RX8	Complete	41670_	526.0	316
BUSCOaEOG7C076V	Fragmented	62380_	409.3	259
BUSCOaEOG7XT5TW	Complete	108084_	735.6	586
BUSCOaEOG7RC9QD	Duplicated	79946_	108.7	202
BUSCOaEOG7WHVS4	Duplicated	87008_	316.7	142
BUSCOaEOG7BKR83	Duplicated	83891_	547.0	361
BUSCOaEOG7M1162	Complete	72996_	551.0	441
BUSCOaEOG7XQ9NG	Duplicated	34220_	181.0	103
BUSCOaEOG76QSZG	Complete	112995_	342.4	175
BUSCOaEOG75R3JJ	Duplicated	90051_	428.5	270
BUSCOaEOG7TV2Q4	Complete	110427_	226.6	214
BUSCOaEOG7RZJ4Z	Duplicated	57405_	318.0	259
BUSCOaEOG76XJCZ	Fragmented	18388_	397.1	344
BUSCOaEOG7Z6NS8	Complete	86953_	509.1	744
