#BUSCO_group	Status	Transcript	Bitscore	Length
BUSCOaEOG7T500F	Complete	TRINITY_DN89460_c1_g1_i1	261.7	472
BUSCOaEOG7V1T5W	Duplicated	TRINITY_DN90884_c4_g1_i1	305.4	440
BUSCOaEOG70WFTK	Fragmented	TRINITY_DN89437_c0_g1_i1	555.6	321
BUSCOaEOG7P396B	Duplicated	TRINITY_DN92972_c3_g1_i3	875.9	420
BUSCOaEOG7GJJT1	Duplicated	TRINITY_DN91221_c1_g1_i2	622.6	435
BUSCOaEOG71CT22	Duplicated	TRINITY_DN88408_c0_g1_i1	364.6	231
BUSCOaEOG7GNF1M	Duplicated	TRINITY_DN91145_c2_g3_i2	1201.0	791
BUSCOaEOG7DP186	Duplicated	TRINITY_DN91748_c3_g5_i1	938.0	569
BUSCOaEOG7X9TMS	Duplicated	TRINITY_DN93866_c0_g1_i2	1976.3	1017
BUSCOaEOG7RC9R2	Duplicated	TRINITY_DN91487_c4_g8_i1	204.1	149
BUSCOaEOG7KQDGV	Complete	TRINITY_DN89617_c0_g1_i1	181.9	260
BUSCOaEOG78T2XT	Fragmented	TRINITY_DN83566_c0_g1_i1	311.8	271
BUSCOaEOG71GP95	Complete	TRINITY_DN91515_c2_g1_i1	186.8	211
BUSCOaEOG7DCDK4	Complete	TRINITY_DN91352_c1_g4_i1	486.0	299
BUSCOaEOG71KJGM	Fragmented	TRINITY_DN93387_c3_g3_i5	2345.2	1592
BUSCOaEOG77QHB6	Complete	TRINITY_DN90262_c2_g1_i2	373.3	438
BUSCOaEOG76XJDT	Complete	TRINITY_DN93321_c5_g1_i1	247.7	317
BUSCOaEOG7RC9QD	Duplicated	TRINITY_DN89114_c1_g1_i3	124.3	240
BUSCOaEOG73C6T4	Complete	TRINITY_DN92558_c7_g2_i1	560.7	448
BUSCOaEOG7M3WF7	Complete	TRINITY_DN90106_c0_g1_i2	475.3	241
BUSCOaEOG79PX3P	Complete	TRINITY_DN93282_c0_g1_i3	609.8	582
BUSCOaEOG7TXXXJ	Fragmented	TRINITY_DN93819_c2_g4_i1	479.8	472
BUSCOaEOG7JXFKS	Duplicated	TRINITY_DN90921_c1_g1_i2	224.5	203
BUSCOaEOG7W4CT0	Duplicated	TRINITY_DN91634_c0_g1_i1	479.8	405
BUSCOaEOG7MQ3TT	Fragmented	TRINITY_DN82878_c1_g1_i1	1091.2	484
BUSCOaEOG7KX4XR	Duplicated	TRINITY_DN93516_c0_g1_i1	387.2	397
BUSCOaEOG78HG86	Complete	TRINITY_DN58646_c0_g1_i1	326.6	209
BUSCOaEOG7K19SJ	Duplicated	TRINITY_DN91615_c2_g2_i5	380.0	286
BUSCOaEOG7RVNVW	Duplicated	TRINITY_DN92796_c0_g1_i1	591.3	765
BUSCOaEOG7TR6FB	Duplicated	TRINITY_DN90212_c1_g1_i1	544.6	350
BUSCOaEOG7VTS2G	Duplicated	TRINITY_DN91170_c1_g1_i3	547.0	475
BUSCOaEOG7M6RNK	Duplicated	TRINITY_DN90065_c0_g1_i2	437.4	444
BUSCOaEOG76TP6D	Complete	TRINITY_DN89965_c1_g2_i1	444.5	340
BUSCOaEOG7RG5XG	Duplicated	TRINITY_DN89218_c0_g1_i1	145.8	444
BUSCOaEOG7C8TZQ	Complete	TRINITY_DN89339_c5_g1_i1	170.4	167
BUSCOaEOG70KV4Z	Complete	TRINITY_DN94003_c1_g1_i1	311.8	186
BUSCOaEOG7WB48X	Complete	TRINITY_DN93466_c8_g1_i1	524.8	316
BUSCOaEOG72S0DV	Complete	TRINITY_DN52736_c0_g1_i1	164.8	121
BUSCOaEOG75R3K8	Complete	TRINITY_DN83138_c0_g1_i1	183.3	381
BUSCOaEOG7KX4ZN	Complete	TRINITY_DN84509_c1_g1_i1	97.6	185
BUSCOaEOG7C5ZPF	Duplicated	TRINITY_DN15855_c0_g1_i1	803.2	492
BUSCOaEOG7B0HVZ	Duplicated	TRINITY_DN93418_c0_g1_i1	156.9	130
BUSCOaEOG7T23RQ	Duplicated	TRINITY_DN85061_c0_g1_i1	518.6	326
BUSCOaEOG75XV14	Complete	TRINITY_DN80018_c0_g2_i1	371.5	258
BUSCOaEOG7FRKX6	Complete	TRINITY_DN91109_c1_g1_i1	299.2	295
BUSCOaEOG7BD0S6	Duplicated	TRINITY_DN92045_c3_g1_i4	522.1	383
BUSCOaEOG7X435F	Duplicated	TRINITY_DN90258_c0_g2_i1	826.8	613
BUSCOaEOG79SSCF	Duplicated	TRINITY_DN89716_c5_g2_i1	284.6	177
BUSCOaEOG7WMR0T	Complete	TRINITY_DN85786_c0_g1_i1	243.8	196
BUSCOaEOG7TXXWV	Duplicated	TRINITY_DN92281_c5_g3_i1	903.7	446
BUSCOaEOG7DG8S2	Duplicated	TRINITY_DN91255_c0_g1_i1	1741.5	1036
BUSCOaEOG7VBDWC	Complete	TRINITY_DN83614_c0_g1_i1	457.8	209
BUSCOaEOG7R2PZK	Complete	TRINITY_DN84268_c0_g1_i2	901.1	650
BUSCOaEOG7MM7NW	Fragmented	TRINITY_DN86208_c1_g2_i1	99.1	130
BUSCOaEOG7D2STS	Duplicated	TRINITY_DN85004_c0_g1_i2	523.0	411
BUSCOaEOG799F54	Duplicated	TRINITY_DN90336_c10_g2_i4	627.9	345
BUSCOaEOG7136B9	Complete	TRINITY_DN86332_c1_g1_i1	421.1	232
BUSCOaEOG732M3X	Duplicated	TRINITY_DN91570_c2_g1_i4	351.1	200
BUSCOaEOG7K9XHZ	Complete	TRINITY_DN78284_c0_g1_i1	337.8	199
BUSCOaEOG79WNK7	Fragmented	TRINITY_DN28900_c0_g1_i1	294.1	370
BUSCOaEOG7GV5H9	Fragmented	TRINITY_DN89414_c0_g1_i2	1592.8	1117
BUSCOaEOG7V4PD8	Complete	TRINITY_DN88383_c0_g1_i1	324.1	279
BUSCOaEOG7P91NZ	Duplicated	TRINITY_DN92062_c0_g1_i2	446.3	411
BUSCOaEOG7D5P2C	Complete	TRINITY_DN82148_c0_g1_i1	1247.8	643
BUSCOaEOG7D2SVR	Complete	TRINITY_DN83855_c0_g1_i1	138.6	355
BUSCOaEOG7N6G2R	Duplicated	TRINITY_DN87561_c0_g2_i2	378.7	346
BUSCOaEOG74V8DZ	Complete	TRINITY_DN82777_c0_g1_i1	304.9	273
BUSCOaEOG76J2G1	Complete	TRINITY_DN91933_c0_g1_i1	406.0	413
BUSCOaEOG7S58MV	Duplicated	TRINITY_DN87075_c0_g1_i2	412.2	230
BUSCOaEOG73G332	Complete	TRINITY_DN89176_c0_g1_i2	280.5	226
BUSCOaEOG728N74	Complete	TRINITY_DN89073_c0_g3_i1	215.8	214
BUSCOaEOG7QS37Z	Duplicated	TRINITY_DN92999_c3_g1_i6	869.9	508
BUSCOaEOG7NSPH0	Complete	TRINITY_DN92683_c5_g1_i1	337.8	291
BUSCOaEOG7MQ3VG	Fragmented	TRINITY_DN84248_c1_g1_i2	496.8	376
BUSCOaEOG7RK265	Duplicated	TRINITY_DN91731_c1_g1_i2	343.7	233
BUSCOaEOG75N79H	Duplicated	TRINITY_DN88700_c1_g1_i3	917.7	625
BUSCOaEOG7QVZHP	Complete	TRINITY_DN84771_c0_g3_i1	354.9	243
BUSCOaEOG7X9TMX	Complete	TRINITY_DN94014_c0_g1_i4	1024.2	646
BUSCOaEOG7GJJSP	Fragmented	TRINITY_DN91511_c0_g2_i1	1147.5	575
BUSCOaEOG7SRH1M	Duplicated	TRINITY_DN93952_c6_g1_i1	659.8	426
BUSCOaEOG7Z0XBG	Duplicated	TRINITY_DN93079_c5_g4_i3	375.3	262
BUSCOaEOG70KV54	Complete	TRINITY_DN89373_c0_g1_i1	575.9	333
BUSCOaEOG764KHQ	Duplicated	TRINITY_DN85482_c1_g1_i1	160.3	198
BUSCOaEOG7RG5X5	Fragmented	TRINITY_DN89548_c5_g1_i9	737.6	514
BUSCOaEOG7K9XGX	Fragmented	TRINITY_DN92473_c5_g2_i14	628.4	293
BUSCOaEOG7JTK9Z	Fragmented	TRINITY_DN88499_c0_g2_i4	392.3	328
BUSCOaEOG79H5NR	Duplicated	TRINITY_DN93353_c5_g10_i4	306.4	161
BUSCOaEOG722WPK	Fragmented	TRINITY_DN93341_c0_g1_i1	182.2	191
BUSCOaEOG7RK25R	Complete	TRINITY_DN91920_c0_g1_i1	603.8	460
BUSCOaEOG79SSCF	Duplicated	TRINITY_DN89716_c5_g2_i2	285.4	177
BUSCOaEOG7VTS33	Duplicated	TRINITY_DN93277_c1_g1_i1	379.0	254
BUSCOaEOG7MT03H	Complete	TRINITY_DN94018_c0_g1_i12	743.5	475
BUSCOaEOG7201FZ	Complete	TRINITY_DN93504_c5_g2_i1	354.4	604
BUSCOaEOG7W781D	Complete	TRINITY_DN91241_c1_g1_i1	684.1	752
BUSCOaEOG7XMFBW	Complete	TRINITY_DN87084_c0_g2_i4	459.0	414
BUSCOaEOG7H7NG6	Duplicated	TRINITY_DN92754_c2_g1_i1	1508.5	696
BUSCOaEOG72P45D	Duplicated	TRINITY_DN88834_c2_g1_i3	170.0	222
BUSCOaEOG7J7BWB	Complete	TRINITY_DN91570_c1_g1_i1	500.7	490
BUSCOaEOG7P0F0X	Complete	TRINITY_DN90878_c2_g1_i1	153.8	103
BUSCOaEOG7RK265	Duplicated	TRINITY_DN91731_c1_g1_i3	347.7	237
BUSCOaEOG781416	Fragmented	TRINITY_DN93015_c0_g1_i4	1216.6	862
BUSCOaEOG73C6TG	Fragmented	TRINITY_DN88423_c0_g1_i2	450.5	338
BUSCOaEOG7PCWZ6	Complete	TRINITY_DN91121_c0_g1_i3	229.9	308
BUSCOaEOG7R2Q0K	Fragmented	TRINITY_DN88600_c1_g1_i1	321.0	177
BUSCOaEOG7RG5XG	Duplicated	TRINITY_DN89863_c2_g1_i2	252.7	321
BUSCOaEOG70WFVN	Duplicated	TRINITY_DN91759_c4_g1_i3	248.2	217
BUSCOaEOG725RZ8	Duplicated	TRINITY_DN90515_c4_g1_i1	311.5	470
BUSCOaEOG7SVC9K	Complete	TRINITY_DN93497_c10_g1_i7	492.9	709
BUSCOaEOG7WTGFZ	Fragmented	TRINITY_DN82679_c1_g1_i1	77.2	116
BUSCOaEOG77DWMW	Complete	TRINITY_DN87577_c0_g1_i1	439.4	211
BUSCOaEOG73ZF90	Complete	TRINITY_DN82610_c0_g2_i1	117.1	112
BUSCOaEOG7Z6NT0	Complete	TRINITY_DN89307_c0_g1_i1	242.3	269
BUSCOaEOG7BKR9J	Duplicated	TRINITY_DN89566_c1_g1_i2	238.1	249
BUSCOaEOG7K7289	Duplicated	TRINITY_DN91633_c0_g1_i3	741.3	614
BUSCOaEOG7RK269	Complete	TRINITY_DN88865_c0_g1_i1	561.8	325
BUSCOaEOG7JB75J	Duplicated	TRINITY_DN92443_c0_g1_i1	216.5	169
BUSCOaEOG793PQ3	Duplicated	TRINITY_DN86142_c0_g1_i3	264.2	127
BUSCOaEOG7R5K75	Duplicated	TRINITY_DN92103_c0_g1_i2	240.0	283
BUSCOaEOG78WZ6D	Complete	TRINITY_DN91115_c0_g1_i2	605.2	359
BUSCOaEOG7MWV9V	Fragmented	TRINITY_DN92134_c1_g3_i1	601.5	466
BUSCOaEOG7QCM97	Duplicated	TRINITY_DN91327_c4_g2_i3	789.1	515
BUSCOaEOG71CT1P	Duplicated	TRINITY_DN90326_c9_g2_i9	423.6	302
BUSCOaEOG7Z3SJJ	Duplicated	TRINITY_DN92728_c0_g2_i3	314.5	513
BUSCOaEOG7JQQ29	Complete	TRINITY_DN88554_c0_g1_i1	850.4	746
BUSCOaEOG7162KG	Duplicated	TRINITY_DN90019_c1_g4_i3	189.8	186
BUSCOaEOG7M115M	Duplicated	TRINITY_DN93337_c1_g2_i3	982.2	500
BUSCOaEOG7DP18F	Duplicated	TRINITY_DN93778_c5_g1_i3	485.4	443
BUSCOaEOG7Q30KR	Duplicated	TRINITY_DN91717_c2_g3_i3	674.8	526
BUSCOaEOG7FRKXV	Duplicated	TRINITY_DN92339_c0_g1_i5	370.9	204
BUSCOaEOG7ZWRFZ	Complete	TRINITY_DN89486_c0_g2_i2	1096.5	491
BUSCOaEOG7WTGF4	Duplicated	TRINITY_DN93551_c2_g1_i2	1332.5	796
BUSCOaEOG7GFPKR	Duplicated	TRINITY_DN92265_c5_g2_i2	519.4	261
BUSCOaEOG7PCWWP	Duplicated	TRINITY_DN92463_c1_g1_i1	1034.3	736
BUSCOaEOG75BMKS	Duplicated	TRINITY_DN92770_c3_g1_i3	675.3	353
BUSCOaEOG78WZ5P	Duplicated	TRINITY_DN92757_c2_g1_i6	805.0	568
BUSCOaEOG74Z4MF	Duplicated	TRINITY_DN91043_c0_g1_i4	1336.6	667
BUSCOaEOG7R2PZC	Fragmented	TRINITY_DN91895_c5_g1_i4	1041.2	544
BUSCOaEOG7MWVBQ	Duplicated	TRINITY_DN91364_c2_g2_i2	439.6	374
BUSCOaEOG7RRSMW	Complete	TRINITY_DN93187_c4_g4_i1	813.0	781
BUSCOaEOG7F5CG1	Fragmented	TRINITY_DN90669_c2_g1_i1	516.9	315
BUSCOaEOG7R5K6H	Duplicated	TRINITY_DN93991_c5_g1_i5	537.6	427
BUSCOaEOG71PDSB	Complete	TRINITY_DN64269_c0_g1_i1	261.8	180
BUSCOaEOG754W4S	Complete	TRINITY_DN82980_c0_g1_i1	242.6	168
BUSCOaEOG7DVRRC	Duplicated	TRINITY_DN92006_c1_g1_i1	722.2	481
BUSCOaEOG706C54	Duplicated	TRINITY_DN91019_c6_g1_i1	546.0	445
BUSCOaEOG7CCQ4W	Duplicated	TRINITY_DN92031_c1_g1_i1	282.5	819
BUSCOaEOG7NWJR8	Duplicated	TRINITY_DN86776_c0_g1_i7	253.9	175
BUSCOaEOG7KMJ7G	Fragmented	TRINITY_DN92147_c8_g1_i5	201.9	196
BUSCOaEOG79M1VW	Duplicated	TRINITY_DN91585_c1_g1_i3	484.5	318
BUSCOaEOG78DM0J	Duplicated	TRINITY_DN91859_c9_g1_i1	495.9	279
BUSCOaEOG74RD5S	Duplicated	TRINITY_DN91872_c6_g1_i1	310.9	246
BUSCOaEOG7N3KTW	Duplicated	TRINITY_DN93474_c3_g1_i3	378.5	216
BUSCOaEOG7V1T4G	Duplicated	TRINITY_DN92568_c4_g1_i3	1220.6	737
BUSCOaEOG7Z3SKW	Duplicated	TRINITY_DN90677_c1_g1_i4	339.9	190
BUSCOaEOG71W576	Complete	TRINITY_DN90399_c0_g1_i2	521.6	399
BUSCOaEOG7G52TX	Complete	TRINITY_DN78789_c0_g1_i1	555.2	378
BUSCOaEOG7BD0SV	Duplicated	TRINITY_DN92706_c1_g1_i6	442.9	340
BUSCOaEOG7XDPXM	Duplicated	TRINITY_DN87377_c3_g1_i1	319.3	292
BUSCOaEOG7HTVX2	Complete	TRINITY_DN86082_c0_g1_i2	585.4	397
BUSCOaEOG7Q04C7	Complete	TRINITY_DN86647_c1_g2_i1	456.5	281
BUSCOaEOG7SJRK2	Duplicated	TRINITY_DN86175_c0_g1_i2	515.0	495
BUSCOaEOG7XHK4S	Duplicated	TRINITY_DN78352_c0_g1_i1	438.4	277
BUSCOaEOG7F87PR	Fragmented	TRINITY_DN96424_c0_g1_i1	286.1	543
BUSCOaEOG7ZQ0ZR	Fragmented	TRINITY_DN76646_c0_g1_i1	870.3	806
BUSCOaEOG7HFD0R	Duplicated	TRINITY_DN89677_c0_g1_i2	157.6	155
BUSCOaEOG78WZ68	Complete	TRINITY_DN91884_c0_g1_i4	625.7	447
BUSCOaEOG7BSGQG	Duplicated	TRINITY_DN90715_c0_g1_i13	909.7	495
BUSCOaEOG70WFV5	Complete	TRINITY_DN89782_c0_g1_i4	150.7	217
BUSCOaEOG7QGGK3	Fragmented	TRINITY_DN88223_c0_g1_i1	223.4	180
BUSCOaEOG7R2Q1K	Duplicated	TRINITY_DN92245_c8_g3_i4	193.3	168
BUSCOaEOG7G52WC	Duplicated	TRINITY_DN93103_c3_g2_i7	176.3	213
BUSCOaEOG7BWC1G	Duplicated	TRINITY_DN86355_c0_g1_i1	171.9	117
BUSCOaEOG7RZJ4J	Duplicated	TRINITY_DN89718_c3_g2_i4	615.0	346
BUSCOaEOG7CW2C4	Fragmented	TRINITY_DN85902_c0_g1_i1	99.3	234
BUSCOaEOG7SC13W	Complete	TRINITY_DN93438_c3_g1_i1	303.7	235
BUSCOaEOG78WZ6V	Duplicated	TRINITY_DN92441_c3_g1_i3	279.3	259
BUSCOaEOG7FRKZ8	Complete	TRINITY_DN88649_c0_g1_i1	119.5	167
BUSCOaEOG76BB06	Complete	TRINITY_DN92941_c1_g1_i1	595.7	301
BUSCOaEOG7D5P35	Duplicated	TRINITY_DN92846_c9_g1_i3	394.3	264
BUSCOaEOG73RPRQ	Complete	TRINITY_DN92265_c4_g2_i2	236.2	141
BUSCOaEOG7PKNCK	Complete	TRINITY_DN91875_c6_g2_i2	628.0	871
BUSCOaEOG7FJVFK	Complete	TRINITY_DN89448_c1_g1_i4	142.7	282
BUSCOaEOG7455R9	Duplicated	TRINITY_DN79709_c0_g2_i1	182.1	167
BUSCOaEOG7HFCZP	Complete	TRINITY_DN92913_c3_g4_i2	690.3	480
BUSCOaEOG7RNXFZ	Complete	TRINITY_DN93343_c4_g1_i1	175.8	195
BUSCOaEOG7J7BWD	Duplicated	TRINITY_DN86748_c2_g3_i6	592.8	541
BUSCOaEOG7PGS6C	Duplicated	TRINITY_DN84267_c0_g2_i1	165.5	140
BUSCOaEOG767FRJ	Complete	TRINITY_DN85720_c0_g1_i1	236.4	253
BUSCOaEOG7X436Q	Duplicated	TRINITY_DN83905_c0_g1_i1	210.6	130
BUSCOaEOG76J2G5	Fragmented	TRINITY_DN84950_c0_g1_i1	298.2	207
BUSCOaEOG7ZWRH1	Duplicated	TRINITY_DN89481_c0_g1_i1	220.8	182
BUSCOaEOG7ZDD8C	Complete	TRINITY_DN90749_c1_g1_i2	775.1	437
BUSCOaEOG7NWJR8	Duplicated	TRINITY_DN86776_c0_g1_i2	432.1	289
BUSCOaEOG767FRQ	Complete	TRINITY_DN84676_c0_g1_i1	220.0	265
BUSCOaEOG7F5CG7	Duplicated	TRINITY_DN91122_c2_g1_i1	732.5	537
BUSCOaEOG7T500W	Complete	TRINITY_DN92783_c0_g1_i3	308.2	312
BUSCOaEOG7WHVS8	Complete	TRINITY_DN78696_c1_g1_i2	164.2	110
BUSCOaEOG7JMTT8	Duplicated	TRINITY_DN91357_c5_g2_i4	931.6	1028
BUSCOaEOG7M6RPH	Duplicated	TRINITY_DN89299_c0_g1_i5	231.1	164
BUSCOaEOG77DWM6	Duplicated	TRINITY_DN92286_c6_g1_i3	722.6	400
BUSCOaEOG7G7Z4W	Duplicated	TRINITY_DN82696_c0_g1_i1	211.0	114
BUSCOaEOG7D2SVM	Duplicated	TRINITY_DN91533_c5_g1_i8	239.0	305
BUSCOaEOG7MQ3VS	Duplicated	TRINITY_DN88916_c3_g1_i3	237.4	315
BUSCOaEOG7H1X26	Duplicated	TRINITY_DN93369_c5_g1_i2	160.1	99
BUSCOaEOG7QCM97	Duplicated	TRINITY_DN91327_c4_g2_i1	789.2	516
BUSCOaEOG7XQ9KW	Duplicated	TRINITY_DN93758_c2_g1_i1	774.1	513
BUSCOaEOG7F5CG1	Fragmented	TRINITY_DN90669_c2_g1_i2	523.0	317
BUSCOaEOG79WNM3	Complete	TRINITY_DN92369_c7_g1_i1	459.3	366
BUSCOaEOG74RD4V	Fragmented	TRINITY_DN93454_c2_g1_i2	601.2	315
BUSCOaEOG7SJRK0	Duplicated	TRINITY_DN93868_c6_g3_i1	972.7	869
BUSCOaEOG7H4S9C	Duplicated	TRINITY_DN90079_c3_g1_i4	152.4	132
BUSCOaEOG7JXFKS	Duplicated	TRINITY_DN90921_c1_g1_i1	215.1	164
BUSCOaEOG7748X4	Duplicated	TRINITY_DN91781_c3_g1_i4	357.4	217
BUSCOaEOG7W1HKM	Complete	TRINITY_DN88251_c0_g1_i4	171.1	114
BUSCOaEOG7N9B8V	Duplicated	TRINITY_DN92076_c2_g1_i2	757.5	403
BUSCOaEOG7D8J9T	Duplicated	TRINITY_DN88190_c0_g2_i6	573.9	459
BUSCOaEOG7G52W1	Duplicated	TRINITY_DN91198_c2_g1_i2	751.4	564
BUSCOaEOG75JC1V	Complete	TRINITY_DN93262_c4_g1_i1	1474.0	719
BUSCOaEOG71PDRT	Complete	TRINITY_DN93092_c5_g3_i1	446.5	271
BUSCOaEOG7W7826	Duplicated	TRINITY_DN93310_c1_g3_i1	210.3	143
BUSCOaEOG7DG8TH	Complete	TRINITY_DN92077_c2_g3_i1	263.1	193
BUSCOaEOG754W3Q	Complete	TRINITY_DN90629_c0_g1_i1	714.7	493
BUSCOaEOG74NHZB	Duplicated	TRINITY_DN58839_c0_g1_i1	140.2	144
BUSCOaEOG7WF0GC	Fragmented	TRINITY_DN86415_c2_g2_i2	511.5	524
BUSCOaEOG7CS660	Complete	TRINITY_DN91657_c2_g1_i1	65.8	76
BUSCOaEOG76TP59	Complete	TRINITY_DN92514_c0_g1_i2	838.5	504
BUSCOaEOG74RD5S	Duplicated	TRINITY_DN91872_c6_g1_i3	310.5	247
BUSCOaEOG7MDH4Q	Fragmented	TRINITY_DN87674_c1_g1_i2	255.6	225
BUSCOaEOG7DCDK0	Duplicated	TRINITY_DN79699_c0_g2_i1	393.9	313
BUSCOaEOG7ZDD95	Duplicated	TRINITY_DN90967_c1_g1_i1	352.0	367
BUSCOaEOG7GNF22	Duplicated	TRINITY_DN91917_c7_g1_i2	935.0	481
BUSCOaEOG7GNF1M	Duplicated	TRINITY_DN91145_c2_g3_i3	1362.0	904
BUSCOaEOG7BWC10	Complete	TRINITY_DN88693_c0_g1_i2	364.2	268
BUSCOaEOG71KJJF	Fragmented	TRINITY_DN93652_c4_g1_i4	141.9	93
BUSCOaEOG7W4CTH	Duplicated	TRINITY_DN89914_c0_g1_i2	228.3	139
BUSCOaEOG74FSG2	Duplicated	TRINITY_DN91405_c3_g2_i9	363.6	182
BUSCOaEOG7CGKCW	Duplicated	TRINITY_DN93460_c0_g1_i2	1091.0	656
BUSCOaEOG7ZQ11F	Complete	TRINITY_DN87350_c0_g2_i2	270.0	177
BUSCOaEOG75XV0T	Complete	TRINITY_DN88683_c0_g2_i1	970.9	613
BUSCOaEOG7ZQ101	Complete	TRINITY_DN93000_c0_g1_i1	1334.2	1001
BUSCOaEOG7ZQ11H	Duplicated	TRINITY_DN93834_c5_g1_i10	379.7	270
BUSCOaEOG78T2ZS	Duplicated	TRINITY_DN90970_c1_g1_i1	376.3	277
BUSCOaEOG7ZM4S8	Duplicated	TRINITY_DN86663_c0_g1_i5	341.1	458
BUSCOaEOG7CCQ4W	Duplicated	TRINITY_DN84987_c0_g1_i1	533.4	533
BUSCOaEOG7JF3BH	Duplicated	TRINITY_DN93620_c3_g1_i2	903.5	493
BUSCOaEOG7S2DCK	Duplicated	TRINITY_DN92510_c5_g1_i3	487.5	317
BUSCOaEOG7CZXMK	Complete	TRINITY_DN79801_c0_g1_i1	323.6	254
BUSCOaEOG7B94K0	Duplicated	TRINITY_DN90840_c1_g1_i1	402.6	211
BUSCOaEOG7FC3Z3	Duplicated	TRINITY_DN90351_c1_g3_i1	455.5	375
BUSCOaEOG71KJGM	Fragmented	TRINITY_DN93387_c3_g3_i6	2339.4	1592
BUSCOaEOG70GZWW	Duplicated	TRINITY_DN92627_c3_g2_i5	947.6	467
BUSCOaEOG7J4GMR	Duplicated	TRINITY_DN91342_c0_g1_i3	1215.4	619
BUSCOaEOG79H5M4	Duplicated	TRINITY_DN86323_c0_g1_i3	1307.9	1705
BUSCOaEOG7D5P35	Duplicated	TRINITY_DN92846_c9_g1_i1	337.9	230
BUSCOaEOG7S2DCS	Duplicated	TRINITY_DN90470_c1_g1_i2	367.8	281
BUSCOaEOG7NKZ1C	Duplicated	TRINITY_DN79954_c0_g1_i1	224.3	192
BUSCOaEOG7Q8R3Q	Duplicated	TRINITY_DN93904_c2_g4_i2	193.3	147
BUSCOaEOG7JTK8Z	Fragmented	TRINITY_DN93212_c1_g1_i1	416.9	330
BUSCOaEOG7F5CG7	Duplicated	TRINITY_DN91122_c2_g1_i3	692.7	519
BUSCOaEOG7PW857	Duplicated	TRINITY_DN92395_c1_g1_i3	151.3	128
BUSCOaEOG784084	Complete	TRINITY_DN91181_c2_g1_i3	515.8	598
BUSCOaEOG7VBDX3	Fragmented	TRINITY_DN93244_c0_g1_i1	276.9	269
BUSCOaEOG7WMR0P	Duplicated	TRINITY_DN91787_c0_g1_i3	489.6	700
BUSCOaEOG7VTS23	Complete	TRINITY_DN92075_c1_g1_i1	419.1	533
BUSCOaEOG78MBHV	Duplicated	TRINITY_DN93214_c7_g6_i2	121.1	105
BUSCOaEOG7WXBQT	Fragmented	TRINITY_DN88945_c0_g1_i4	134.8	111
BUSCOaEOG7Z0XBX	Duplicated	TRINITY_DN92657_c6_g1_i3	164.8	162
BUSCOaEOG7PCWXN	Complete	TRINITY_DN89563_c0_g1_i1	402.2	286
BUSCOaEOG725RXR	Fragmented	TRINITY_DN89987_c1_g1_i1	340.2	388
BUSCOaEOG7KHP0X	Complete	TRINITY_DN93183_c6_g2_i1	348.1	309
BUSCOaEOG7FVG6B	Duplicated	TRINITY_DN93752_c1_g1_i1	123.8	175
BUSCOaEOG7XT5V2	Duplicated	TRINITY_DN92665_c2_g1_i7	307.9	370
BUSCOaEOG764KH8	Complete	TRINITY_DN72831_c0_g1_i1	433.3	249
BUSCOaEOG7WQM6P	Complete	TRINITY_DN93257_c2_g1_i2	794.1	401
BUSCOaEOG7XQ9KG	Complete	TRINITY_DN92761_c4_g1_i2	1512.5	1022
BUSCOaEOG718XS8	Fragmented	TRINITY_DN88518_c1_g1_i3	476.9	274
BUSCOaEOG7SFWBV	Duplicated	TRINITY_DN91450_c1_g1_i4	184.5	201
BUSCOaEOG7VQWTV	Duplicated	TRINITY_DN93013_c2_g1_i1	489.2	269
BUSCOaEOG7GFPK7	Duplicated	TRINITY_DN82115_c0_g1_i2	392.2	455
BUSCOaEOG7SJRJ8	Duplicated	TRINITY_DN92425_c3_g1_i1	3021.8	1409
BUSCOaEOG7SFWBV	Duplicated	TRINITY_DN91450_c1_g1_i1	170.0	201
BUSCOaEOG7K4617	Fragmented	TRINITY_DN91693_c5_g1_i1	797.8	373
BUSCOaEOG7VBDVF	Duplicated	TRINITY_DN93762_c0_g1_i2	795.0	615
BUSCOaEOG738BK4	Duplicated	TRINITY_DN89500_c0_g1_i7	236.3	199
BUSCOaEOG7MM7N3	Complete	TRINITY_DN86698_c0_g1_i1	478.9	233
BUSCOaEOG7ZWRH1	Duplicated	TRINITY_DN89481_c0_g1_i5	241.8	188
BUSCOaEOG7FRKWK	Duplicated	TRINITY_DN93087_c0_g1_i11	531.8	349
BUSCOaEOG7WMR0J	Complete	TRINITY_DN86902_c1_g1_i1	302.7	211
BUSCOaEOG7162HW	Fragmented	TRINITY_DN93669_c4_g1_i1	94.6	113
BUSCOaEOG7162HW	Fragmented	TRINITY_DN93841_c4_g1_i1	124.1	71
BUSCOaEOG7N9B8V	Duplicated	TRINITY_DN92076_c2_g1_i6	555.6	394
BUSCOaEOG7Q04C4	Complete	TRINITY_DN90914_c1_g1_i5	493.9	307
BUSCOaEOG7Z0X9V	Complete	TRINITY_DN89783_c0_g1_i4	384.6	316
BUSCOaEOG7TJFZ3	Duplicated	TRINITY_DN92873_c1_g1_i5	840.6	470
BUSCOaEOG7V7JM9	Duplicated	TRINITY_DN86667_c0_g1_i3	1162.6	605
BUSCOaEOG7W7821	Complete	TRINITY_DN90961_c1_g2_i1	115.7	185
BUSCOaEOG7D5P26	Fragmented	TRINITY_DN94069_c1_g1_i2	516.9	418
