Query Name	Accession	Subject Name	Taxonomy	Hsp Expect
TRINITY_DN89667_c1_g2_i2	gi|642120115|emb|CDQ65097.1|	unnamed protein product	Oncorhynchus mykiss	2.03402e-36
TRINITY_DN89602_c3_g1_i1	gi|678197713|gb|KFV64695.1|	Zinc finger and BTB domain-containing protein 11, partial	Picoides pubescens	1.72169e-07
TRINITY_DN89602_c4_g1_i1	gi|646723787|gb|KDR24281.1|	Ubiquitin carboxyl-terminal hydrolase 7	Zootermopsis nevadensis	0.0
TRINITY_DN89602_c4_g1_i2	gi|646723787|gb|KDR24281.1|	Ubiquitin carboxyl-terminal hydrolase 7	Zootermopsis nevadensis	0.0
TRINITY_DN89602_c4_g1_i3	gi|646723787|gb|KDR24281.1|	Ubiquitin carboxyl-terminal hydrolase 7	Zootermopsis nevadensis	0.0
TRINITY_DN89684_c2_g2_i1	gi|946526321|gb|ALM09356.1|	glutathione peroxidase 3	Penaeus monodon	5.75858e-66
TRINITY_DN89669_c0_g1_i1	gi|677086595|gb|KFP29831.1|	Kelch-like 20, partial	Colius striatus	5.25956e-78
TRINITY_DN89677_c0_g1_i1	gi|575526357|gb|AHG99212.1|	syndecan	Fenneropenaeus chinensis	1.63292e-36
TRINITY_DN89677_c0_g1_i2	gi|575526357|gb|AHG99212.1|	syndecan	Fenneropenaeus chinensis	4.63619e-37
TRINITY_DN89668_c0_g1_i1	gi|62240463|gb|AAX77407.1|	caspase	Fenneropenaeus merguiensis	1.6391e-54
TRINITY_DN89668_c0_g1_i2	gi|308220078|gb|ADO22611.1|	LIM class homeobox transcription factor Lmx	Mnemiopsis leidyi	2.09246e-18
TRINITY_DN89668_c0_g1_i3	gi|296033922|gb|ADG84879.1|	caspase	Fenneropenaeus chinensis	4.95783e-65
TRINITY_DN89668_c0_g1_i4	gi|296033922|gb|ADG84879.1|	caspase	Fenneropenaeus chinensis	3.93441e-65
TRINITY_DN89668_c1_g1_i1	gi|308220078|gb|ADO22611.1|	LIM class homeobox transcription factor Lmx	Mnemiopsis leidyi	4.35141e-10
TRINITY_DN89668_c1_g2_i1	gi|308220078|gb|ADO22611.1|	LIM class homeobox transcription factor Lmx	Mnemiopsis leidyi	4.53471e-11
TRINITY_DN89619_c0_g1_i1	gi|478859730|gb|AGJ70295.1|	glutathione S-transferases	Macrobrachium nipponense	5.72859e-91
TRINITY_DN89619_c0_g1_i2	gi|478859730|gb|AGJ70295.1|	glutathione S-transferases	Macrobrachium nipponense	6.50241e-91
TRINITY_DN89689_c0_g1_i1	gi|743692758|gb|AJC52502.1|	estrogen sulfotransferase	Scylla olivacea	2.46775e-71
TRINITY_DN89627_c0_g1_i2	gi|646718115|gb|KDR20717.1|	ER degradation-enhancing alpha-mannosidase-like 3	Zootermopsis nevadensis	0.0
TRINITY_DN89670_c1_g2_i2	gi|646675057|gb|KDQ96253.1|	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	Zootermopsis nevadensis	0.0
TRINITY_DN89670_c1_g2_i3	gi|646675057|gb|KDQ96253.1|	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	Zootermopsis nevadensis	0.0
TRINITY_DN89670_c1_g2_i8	gi|646675057|gb|KDQ96253.1|	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	Zootermopsis nevadensis	0.0
TRINITY_DN89670_c1_g2_i9	gi|646675057|gb|KDQ96253.1|	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	Zootermopsis nevadensis	0.0
TRINITY_DN89670_c1_g4_i1	gi|734558498|gb|KHN85056.1|	Pro-Pol polyprotein	Toxocara canis	3.54662e-37
TRINITY_DN89670_c1_g4_i3	gi|734558498|gb|KHN85056.1|	Pro-Pol polyprotein	Toxocara canis	4.22372e-37
TRINITY_DN89670_c1_g4_i4	gi|734558498|gb|KHN85056.1|	Pro-Pol polyprotein	Toxocara canis	2.44045e-37
TRINITY_DN89657_c6_g1_i2	gi|646698617|gb|KDR09696.1|	IQ motif and SEC7 domain-containing protein 1	Zootermopsis nevadensis	0.0
TRINITY_DN89657_c6_g1_i4	gi|646698617|gb|KDR09696.1|	IQ motif and SEC7 domain-containing protein 1	Zootermopsis nevadensis	0.0
TRINITY_DN89657_c6_g1_i10	gi|646698617|gb|KDR09696.1|	IQ motif and SEC7 domain-containing protein 1	Zootermopsis nevadensis	0.0
TRINITY_DN89657_c8_g1_i1	gi|747655373|emb|CEL18366.1|	Beta-galactosidase	Kibdelosporangium sp. MJ126-NF4	7.39446e-16
TRINITY_DN89657_c8_g1_i2	gi|747655373|emb|CEL18366.1|	Beta-galactosidase	Kibdelosporangium sp. MJ126-NF4	2.3862e-16
TRINITY_DN89606_c3_g2_i1	gi|748013876|gb|AJE28352.1|	toll-like receptor	Procambarus clarkii	2.89518e-143
TRINITY_DN89606_c3_g2_i2	gi|748013876|gb|AJE28352.1|	toll-like receptor	Procambarus clarkii	1.19623e-57
TRINITY_DN89606_c3_g2_i3	gi|748013876|gb|AJE28352.1|	toll-like receptor	Procambarus clarkii	5.64626e-40
TRINITY_DN89658_c0_g1_i2	gi|74095343|emb|CAI64731.1|	aurora/Ipl1p-related kinase	Marthasterias glacialis	8.04879e-145
TRINITY_DN92206_c1_g2_i1	gi|238684067|gb|ACR54262.1|	actin-related protein	Palaemon varians	3.77591e-23
TRINITY_DN92206_c1_g2_i2	gi|646707952|gb|KDR14465.1|	Actin-related protein 2/3 complex subunit 1A	Zootermopsis nevadensis	0.0
TRINITY_DN92206_c1_g2_i3	gi|238684067|gb|ACR54262.1|	actin-related protein	Palaemon varians	5.12233e-23
TRINITY_DN92206_c1_g2_i4	gi|646707952|gb|KDR14465.1|	Actin-related protein 2/3 complex subunit 1A	Zootermopsis nevadensis	3.42585e-170
TRINITY_DN92283_c0_g1_i1	gi|195171856|ref|XP_002026718.1|	GL13263	Drosophila persimilis	1.17964e-27
-	gi|194111652|gb|EDW33695.1|	GL13263	Drosophila persimilis	-
TRINITY_DN92278_c1_g1_i1	gi|675365815|gb|KFM58717.1|	Kelch domain-containing protein 10, partial	Stegodyphus mimosarum	1.26259e-95
TRINITY_DN92278_c1_g1_i2	gi|675365815|gb|KFM58717.1|	Kelch domain-containing protein 10, partial	Stegodyphus mimosarum	3.35765e-78
TRINITY_DN92256_c1_g1_i1	gi|213983211|ref|NP_001135721.1|	CPD photolyase-like	Xenopus (Silurana) tropicalis	1.67998e-32
TRINITY_DN92256_c2_g1_i1	gi|170035601|ref|XP_001845657.1|	deoxyribodipyrimidine photo-lyase	Culex quinquefasciatus	3.64048e-100
-	gi|167877630|gb|EDS41013.1|	deoxyribodipyrimidine photo-lyase	Culex quinquefasciatus	-
TRINITY_DN92256_c2_g1_i3	gi|170035601|ref|XP_001845657.1|	deoxyribodipyrimidine photo-lyase	Culex quinquefasciatus	2.65527e-70
-	gi|167877630|gb|EDS41013.1|	deoxyribodipyrimidine photo-lyase	Culex quinquefasciatus	-
TRINITY_DN92233_c1_g3_i1	gi|290462717|gb|ADD24406.1|	Cuticle protein 7	Lepeophtheirus salmonis	5.63028e-22
-	gi|290562577|gb|ADD38684.1|	Cuticle protein 7	Lepeophtheirus salmonis	-
TRINITY_DN92233_c1_g3_i2	gi|290462717|gb|ADD24406.1|	Cuticle protein 7	Lepeophtheirus salmonis	6.6431e-21
-	gi|290562577|gb|ADD38684.1|	Cuticle protein 7	Lepeophtheirus salmonis	-
TRINITY_DN92233_c1_g3_i3	gi|225712486|gb|ACO12089.1|	Cuticle protein 19	Lepeophtheirus salmonis	2.86989e-19
TRINITY_DN92233_c1_g3_i4	gi|290462717|gb|ADD24406.1|	Cuticle protein 7	Lepeophtheirus salmonis	2.33124e-20
-	gi|290562577|gb|ADD38684.1|	Cuticle protein 7	Lepeophtheirus salmonis	-
TRINITY_DN92233_c1_g3_i5	gi|290462717|gb|ADD24406.1|	Cuticle protein 7	Lepeophtheirus salmonis	3.52991e-22
-	gi|290562577|gb|ADD38684.1|	Cuticle protein 7	Lepeophtheirus salmonis	-
TRINITY_DN92233_c1_g5_i3	gi|290462717|gb|ADD24406.1|	Cuticle protein 7	Lepeophtheirus salmonis	1.42038e-19
-	gi|290562577|gb|ADD38684.1|	Cuticle protein 7	Lepeophtheirus salmonis	-
TRINITY_DN92233_c1_g11_i1	gi|225714206|gb|ACO12949.1|	Cuticle protein 7	Lepeophtheirus salmonis	1.16489e-06
TRINITY_DN92269_c0_g1_i2	gi|675382916|gb|KFM75813.1|	Alpha-(1,3)-fucosyltransferase C, partial	Stegodyphus mimosarum	1.91393e-56
TRINITY_DN92269_c0_g1_i3	gi|675382916|gb|KFM75813.1|	Alpha-(1,3)-fucosyltransferase C, partial	Stegodyphus mimosarum	2.46312e-27
TRINITY_DN92242_c2_g2_i1	gi|268607726|ref|NP_001161320.1|	cuticle protein precursor	Tribolium castaneum	2.21289e-19
TRINITY_DN92291_c3_g2_i2	gi|646704391|gb|KDR12594.1|	Serine/threonine-protein kinase VRK1	Zootermopsis nevadensis	1.85914e-41
TRINITY_DN92291_c3_g2_i8	gi|646704391|gb|KDR12594.1|	Serine/threonine-protein kinase VRK1	Zootermopsis nevadensis	3.41695e-82
TRINITY_DN92291_c3_g2_i10	gi|675380112|gb|KFM73014.1|	Serine/threonine-protein kinase VRK1, partial	Stegodyphus mimosarum	8.6636e-59
TRINITY_DN92201_c2_g1_i1	gi|646720448|gb|KDR22171.1|	Myosin heavy chain kinase D	Zootermopsis nevadensis	3.81378e-43
TRINITY_DN92201_c2_g1_i2	gi|646720448|gb|KDR22171.1|	Myosin heavy chain kinase D	Zootermopsis nevadensis	4.99347e-24
TRINITY_DN92201_c2_g2_i1	gi|952513492|gb|KRT80061.1|	WD40 domain-containing protein	Oryctes borbonicus	1.45866e-08
TRINITY_DN92284_c3_g1_i1	gi|157136164|ref|XP_001663682.1|	AAEL013495-PA	Aedes aegypti	3.64024e-06
-	gi|108870011|gb|EAT34236.1|	AAEL013495-PA	Aedes aegypti	-
TRINITY_DN92298_c3_g1_i1	gi|646720895|gb|KDR22468.1|	Spermatogenesis-associated protein 5-like protein 1	Zootermopsis nevadensis	4.37236e-22
TRINITY_DN92234_c0_g1_i3	gi|675389651|gb|KFM82548.1|	Ankyrin repeat, SAM and basic leucine zipper domain-containing protein 1, partial	Stegodyphus mimosarum	1.89188e-08
TRINITY_DN92287_c4_g2_i3	gi|332030397|gb|EGI70104.1|	Catenin delta-2	Acromyrmex echinatior	7.70661e-82
-	gi|307197843|gb|EFN78954.1|	CDK-activating kinase assembly factor MAT1	Harpegnathos saltator	-
TRINITY_DN92271_c1_g1_i1	gi|646713271|gb|KDR17690.1|	Mitochondrial import receptor subunit TOM70	Zootermopsis nevadensis	0.0
TRINITY_DN92271_c1_g1_i2	gi|238683649|gb|ACR54103.1|	ATP synthase subunit g	Palaemon varians	3.99483e-38
TRINITY_DN92271_c1_g1_i3	gi|646713271|gb|KDR17690.1|	Mitochondrial import receptor subunit TOM70	Zootermopsis nevadensis	5.71844e-129
TRINITY_DN92271_c1_g1_i4	gi|646713271|gb|KDR17690.1|	Mitochondrial import receptor subunit TOM70	Zootermopsis nevadensis	0.0
TRINITY_DN92271_c1_g1_i6	gi|646713271|gb|KDR17690.1|	Mitochondrial import receptor subunit TOM70	Zootermopsis nevadensis	0.0
TRINITY_DN92271_c1_g1_i7	gi|646713271|gb|KDR17690.1|	Mitochondrial import receptor subunit TOM70	Zootermopsis nevadensis	0.0
TRINITY_DN92271_c1_g1_i8	gi|646713271|gb|KDR17690.1|	Mitochondrial import receptor subunit TOM70	Zootermopsis nevadensis	9.34694e-129
TRINITY_DN92271_c1_g1_i9	gi|646713271|gb|KDR17690.1|	Mitochondrial import receptor subunit TOM70	Zootermopsis nevadensis	5.20556e-59
TRINITY_DN92271_c1_g1_i10	gi|238683649|gb|ACR54103.1|	ATP synthase subunit g	Palaemon varians	2.1566e-38
TRINITY_DN92249_c0_g2_i1	gi|748362765|gb|KIH51386.1|	glutaminase, partial	Ancylostoma duodenale	6.94193e-06
TRINITY_DN92235_c1_g1_i1	gi|170042086|ref|XP_001848770.1|	RING finger protein 121	Culex quinquefasciatus	7.03487e-148
-	gi|167865628|gb|EDS29011.1|	RING finger protein 121	Culex quinquefasciatus	-
TRINITY_DN92235_c1_g2_i1	gi|952537588|gb|KRT84277.1|	zinc finger protein, partial	Oryctes borbonicus	1.9783e-116
TRINITY_DN92294_c0_g2_i1	gi|900900916|gb|KMY98644.1|	uncharacterized protein Dsimw501_GD14182, isoform C	Drosophila simulans	2.0277e-06
-	gi|900900917|gb|KMY98645.1|	uncharacterized protein Dsimw501_GD14182, isoform D	Drosophila simulans	-
-	gi|900900918|gb|KMY98646.1|	uncharacterized protein Dsimw501_GD14182, isoform E	Drosophila simulans	-
-	gi|900900919|gb|KMY98647.1|	uncharacterized protein Dsimw501_GD14182, isoform F	Drosophila simulans	-
TRINITY_DN92277_c5_g1_i1	gi|336169734|gb|AEI25531.1|	aquaporin 1	Penaeus monodon	2.7857e-18
TRINITY_DN92277_c5_g1_i2	gi|336169734|gb|AEI25531.1|	aquaporin 1	Penaeus monodon	2.21237e-97
TRINITY_DN92277_c5_g1_i3	gi|336169734|gb|AEI25531.1|	aquaporin 1	Penaeus monodon	2.75046e-65
TRINITY_DN92277_c5_g1_i4	gi|336169734|gb|AEI25531.1|	aquaporin 1	Penaeus monodon	2.70584e-97
TRINITY_DN92277_c5_g1_i5	gi|336169734|gb|AEI25531.1|	aquaporin 1	Penaeus monodon	6.32537e-18
-	gi|405965190|gb|EKC30591.1|	Protein FAM57B	Crassostrea gigas	-
TRINITY_DN92246_c3_g2_i1	gi|950767984|gb|KRT01871.1|	uncharacterized protein Dpse_GA15593, isoform C	Drosophila pseudoobscura pseudoobscura	8.48561e-47
TRINITY_DN92238_c2_g1_i3	gi|646705830|gb|KDR13340.1|	Tetratricopeptide repeat protein 14-like protein	Zootermopsis nevadensis	2.44025e-53
TRINITY_DN92238_c2_g1_i4	gi|646705830|gb|KDR13340.1|	Tetratricopeptide repeat protein 14-like protein	Zootermopsis nevadensis	8.62819e-45
TRINITY_DN92238_c2_g1_i5	gi|646705830|gb|KDR13340.1|	Tetratricopeptide repeat protein 14-like protein	Zootermopsis nevadensis	1.18439e-45
TRINITY_DN92238_c2_g1_i6	gi|646705830|gb|KDR13340.1|	Tetratricopeptide repeat protein 14-like protein	Zootermopsis nevadensis	1.94759e-54
TRINITY_DN92238_c2_g1_i7	gi|646705830|gb|KDR13340.1|	Tetratricopeptide repeat protein 14-like protein	Zootermopsis nevadensis	3.621e-55
TRINITY_DN92238_c2_g1_i8	gi|646705830|gb|KDR13340.1|	Tetratricopeptide repeat protein 14-like protein	Zootermopsis nevadensis	1.37626e-43
TRINITY_DN92243_c5_g1_i1	gi|115291344|gb|ABI93178.1|	selenoprotein M	Litopenaeus vannamei	1.41757e-12
TRINITY_DN92243_c5_g1_i2	gi|406817026|gb|AFS60116.1|	selenoprotein M	Penaeus monodon	1.61359e-44
TRINITY_DN92245_c6_g1_i2	gi|952520665|gb|KRT80997.1|	ADP ribosylation factor	Oryctes borbonicus	5.25612e-57
-	gi|930667440|gb|KPJ08527.1|	PRKR-interacting protein 1-like	Papilio machaon	-
-	gi|930667440|gb|KPJ08527.1|	PRKR-interacting protein 1-like	Papilio machaon	-
-	gi|930667440|gb|KPJ08527.1|	PRKR-interacting protein 1-like	Papilio machaon	-
-	gi|930667440|gb|KPJ08527.1|	PRKR-interacting protein 1-like	Papilio machaon	-
TRINITY_DN92299_c1_g5_i12	gi|465960168|gb|EMP28760.1|	Mannose-binding protein C	Chelonia mydas	3.11042e-09
TRINITY_DN92204_c4_g1_i1	gi|861636999|gb|KMQ92034.1|	golgin subfamily a member 1	Lasius niger	1.44056e-41
TRINITY_DN92262_c3_g2_i1	gi|256574616|dbj|BAH98113.1|	GTP binding protein alpha subunit Gi	Marsupenaeus japonicus	0.0
TRINITY_DN92262_c3_g2_i2	gi|7416001|dbj|BAA93636.1|	G protein alpha subunit i class	Octopus vulgaris	1.61036e-17
TRINITY_DN92262_c3_g2_i3	gi|256574616|dbj|BAH98113.1|	GTP binding protein alpha subunit Gi	Marsupenaeus japonicus	1.50332e-41
TRINITY_DN92262_c3_g2_i4	gi|256574616|dbj|BAH98113.1|	GTP binding protein alpha subunit Gi	Marsupenaeus japonicus	0.0
TRINITY_DN92250_c6_g2_i1	gi|90102228|gb|ABD85302.1|	cytochrome b	Idotea baltica	1.2137e-09
TRINITY_DN92250_c6_g3_i1	gi|90102228|gb|ABD85302.1|	cytochrome b	Idotea baltica	9.27832e-157
TRINITY_DN92250_c6_g3_i2	gi|115494790|ref|YP_778643.1|	cytochrome b	Ligia oceanica	0.0
-	gi|90576652|gb|ABD95364.1|	cytochrome b	Ligia oceanica	-
TRINITY_DN92250_c6_g3_i5	gi|699256951|ref|YP_009093688.1|	cytochrome b (mitochondrion)	Mictyris longicarpus	1.56328e-20
-	gi|693576091|emb|CEG06225.1|	cytochrome b (mitochondrion)	Mictyris longicarpus	-
TRINITY_DN92250_c6_g3_i6	gi|44662952|gb|AAS47567.1|	cytochrome b, partial (mitochondrion)	Anopheles albimanus	2.51174e-11
TRINITY_DN92250_c6_g5_i3	gi|295293391|gb|ADF87945.1|	peroxinectin	Eriocheir sinensis	4.31853e-133
TRINITY_DN92250_c11_g1_i1	gi|646702655|gb|KDR11756.1|	Nesprin-1	Zootermopsis nevadensis	8.39198e-28
TRINITY_DN92247_c3_g1_i2	gi|802734487|gb|KKA73802.1|	act-1, partial	Pristionchus pacificus	3.44394e-91
TRINITY_DN92247_c3_g1_i3	gi|802734487|gb|KKA73802.1|	act-1, partial	Pristionchus pacificus	3.60533e-91
TRINITY_DN92247_c3_g1_i4	gi|802734487|gb|KKA73802.1|	act-1, partial	Pristionchus pacificus	2.50537e-88
TRINITY_DN92247_c3_g1_i5	gi|373402879|gb|AEY68535.1|	beta-actin	Palaemon carinicauda	0.0
TRINITY_DN92247_c3_g1_i6	gi|328898894|gb|AEB54624.1|	actin3	Procambarus clarkii	2.53645e-56
TRINITY_DN92247_c3_g1_i9	gi|10304437|gb|AAG16253.1|AF300705_1	F300705_1 beta-actin	Litopenaeus vannamei	0.0
-	gi|13647003|dbj|BAB41102.1|	actin	Marsupenaeus japonicus	-
-	gi|34576243|emb|CAE46725.1|	beta actin	Homarus gammarus	-
-	gi|51472040|gb|AAU04441.1|	beta-actin	Macrobrachium rosenbergii	-
-	gi|68138000|gb|AAY85815.1|	beta-actin	Callinectes sapidus	-
-	gi|77955978|gb|ABB05541.1|	beta actin	Fenneropenaeus chinensis	-
-	gi|295849226|gb|ADG45301.1|	actin	Marsupenaeus japonicus	-
-	gi|295849230|gb|ADG45303.1|	actin	Marsupenaeus japonicus	-
-	gi|295849232|gb|ADG45304.1|	actin	Marsupenaeus japonicus	-
-	gi|295849234|gb|ADG45305.1|	actin	Marsupenaeus japonicus	-
-	gi|295849236|gb|ADG45306.1|	actin	Marsupenaeus japonicus	-
-	gi|295849242|gb|ADG45309.1|	actin	Marsupenaeus japonicus	-
-	gi|296933760|gb|ADH93990.1|	actin	Marsupenaeus japonicus	-
-	gi|296933766|gb|ADH93993.1|	actin	Marsupenaeus japonicus	-
-	gi|355336885|gb|AER57915.1|	beta-actin	Penaeus monodon	-
-	gi|926573507|gb|ALD48727.1|	beta-actin	Procambarus clarkii	-
TRINITY_DN92225_c6_g1_i4	gi|765826543|ref|NP_001292257.1|	hepatic leukemia factor-like	Crassostrea gigas	3.53147e-10
-	gi|22090640|dbj|BAC06840.1|	PAR domain subfamily bZIP	Crassostrea gigas	-
TRINITY_DN92297_c2_g1_i1	gi|646716257|gb|KDR19586.1|	TRAF and TNF receptor-associated protein-like protein	Zootermopsis nevadensis	6.39375e-89
TRINITY_DN92297_c2_g1_i2	gi|646716257|gb|KDR19586.1|	TRAF and TNF receptor-associated protein-like protein	Zootermopsis nevadensis	3.7081e-78
TRINITY_DN92297_c2_g1_i3	gi|646716257|gb|KDR19586.1|	TRAF and TNF receptor-associated protein-like protein	Zootermopsis nevadensis	1.78573e-57
TRINITY_DN92297_c2_g1_i4	gi|646716257|gb|KDR19586.1|	TRAF and TNF receptor-associated protein-like protein	Zootermopsis nevadensis	9.04013e-17
TRINITY_DN92297_c2_g1_i5	gi|734557229|gb|KHN83998.1|	5'-tyrosyl-DNA phosphodiesterase	Toxocara canis	5.77602e-09
TRINITY_DN92208_c0_g1_i1	gi|946582227|gb|EDW76130.2|	uncharacterized protein Dwil_GK14831	Drosophila willistoni	3.83125e-48
TRINITY_DN92208_c0_g1_i2	gi|946582227|gb|EDW76130.2|	uncharacterized protein Dwil_GK14831	Drosophila willistoni	1.46127e-47
TRINITY_DN92264_c0_g1_i1	gi|675379759|gb|KFM72661.1|	Tyrosine-protein kinase PR2, partial	Stegodyphus mimosarum	4.3792e-06
TRINITY_DN92258_c0_g1_i3	gi|763826689|gb|AJQ81027.1|	short-chain acyl-CoA synthetase 2, partial	Eriocheir sinensis	5.26933e-40
TRINITY_DN92232_c4_g1_i1	gi|646711580|gb|KDR16695.1|	Neuralized-like protein 2	Zootermopsis nevadensis	1.24806e-89
TRINITY_DN92232_c4_g1_i4	gi|646711580|gb|KDR16695.1|	Neuralized-like protein 2	Zootermopsis nevadensis	1.27681e-89
TRINITY_DN92232_c4_g1_i5	gi|646711580|gb|KDR16695.1|	Neuralized-like protein 2	Zootermopsis nevadensis	3.62802e-90
TRINITY_DN92232_c4_g1_i6	gi|646711580|gb|KDR16695.1|	Neuralized-like protein 2	Zootermopsis nevadensis	1.46276e-89
TRINITY_DN92281_c3_g1_i2	gi|946595443|gb|KRG05732.1|	uncharacterized protein Dmoj_GI12471, isoform E	Drosophila mojavensis	2.61483e-07
TRINITY_DN92281_c5_g3_i1	gi|157133341|ref|XP_001656210.1|	AAEL002956-PA	Aedes aegypti	0.0
-	gi|122095223|sp|Q17GM7.1|CISY1_AEDAE	ISY1_AEDAE RecName: Full=Probable citrate synthase 1, mitochondrial; Flags: Precurso	CISY1_AEDAE RecName: Full=Probable citrate synthase 1, mitochondrial; Flags: Precursor	-
-	gi|108881547|gb|EAT45772.1|	AAEL002956-PA	Aedes aegypti	-
TRINITY_DN92281_c5_g3_i2	gi|157133341|ref|XP_001656210.1|	AAEL002956-PA	Aedes aegypti	0.0
-	gi|122095223|sp|Q17GM7.1|CISY1_AEDAE	ISY1_AEDAE RecName: Full=Probable citrate synthase 1, mitochondrial; Flags: Precurso	CISY1_AEDAE RecName: Full=Probable citrate synthase 1, mitochondrial; Flags: Precursor	-
-	gi|108881547|gb|EAT45772.1|	AAEL002956-PA	Aedes aegypti	-
TRINITY_DN92281_c6_g1_i1	gi|646708451|gb|KDR14763.1|	Serine/threonine-protein kinase mig-15	Zootermopsis nevadensis	0.0
TRINITY_DN92281_c6_g1_i2	gi|646708451|gb|KDR14763.1|	Serine/threonine-protein kinase mig-15	Zootermopsis nevadensis	0.0
TRINITY_DN92281_c6_g1_i4	gi|861621732|gb|KMQ87582.1|	serine threonine-protein kinase mig-15, partial	Lasius niger	2.20261e-129
TRINITY_DN92261_c1_g1_i2	gi|47228538|emb|CAG05358.1|	unnamed protein product, partial	Tetraodon nigroviridis	2.01389e-06
TRINITY_DN92261_c1_g1_i4	gi|47228538|emb|CAG05358.1|	unnamed protein product, partial	Tetraodon nigroviridis	1.08109e-06
TRINITY_DN92282_c0_g1_i2	gi|646721590|gb|KDR22868.1|	NEDD8-activating enzyme E1 regulatory subunit	Zootermopsis nevadensis	0.0
TRINITY_DN92286_c5_g1_i1	gi|212656625|gb|ACJ36225.1|	dorsal	Fenneropenaeus chinensis	2.196e-65
TRINITY_DN92286_c6_g1_i4	gi|8439415|emb|CAB94199.1|	tryptophanyl-tRNA synthetase	Homo sapiens	2.4994e-66
TRINITY_DN92289_c0_g2_i1	gi|497471963|ref|WP_009786161.1|	peptidase C14	Lyngbya sp. PCC 8106	2.26977e-23
-	gi|119454107|gb|EAW35260.1|	Peptidase C14, caspase catalytic subunit p20	Lyngbya sp. PCC 8106	-
TRINITY_DN92289_c0_g2_i2	gi|497471963|ref|WP_009786161.1|	peptidase C14	Lyngbya sp. PCC 8106	2.59584e-08
-	gi|119454107|gb|EAW35260.1|	Peptidase C14, caspase catalytic subunit p20	Lyngbya sp. PCC 8106	-
TRINITY_DN92289_c0_g2_i3	gi|497471963|ref|WP_009786161.1|	peptidase C14	Lyngbya sp. PCC 8106	6.05396e-14
-	gi|119454107|gb|EAW35260.1|	Peptidase C14, caspase catalytic subunit p20	Lyngbya sp. PCC 8106	-
TRINITY_DN92289_c0_g2_i6	gi|497471963|ref|WP_009786161.1|	peptidase C14	Lyngbya sp. PCC 8106	3.61459e-08
-	gi|119454107|gb|EAW35260.1|	Peptidase C14, caspase catalytic subunit p20	Lyngbya sp. PCC 8106	-
TRINITY_DN92289_c0_g2_i7	gi|497471963|ref|WP_009786161.1|	peptidase C14	Lyngbya sp. PCC 8106	1.95226e-18
-	gi|119454107|gb|EAW35260.1|	Peptidase C14, caspase catalytic subunit p20	Lyngbya sp. PCC 8106	-
TRINITY_DN92289_c0_g3_i1	gi|497471963|ref|WP_009786161.1|	peptidase C14	Lyngbya sp. PCC 8106	2.1106e-06
-	gi|119454107|gb|EAW35260.1|	Peptidase C14, caspase catalytic subunit p20	Lyngbya sp. PCC 8106	-
TRINITY_DN92289_c0_g2_i8	gi|497471963|ref|WP_009786161.1|	peptidase C14	Lyngbya sp. PCC 8106	1.2347e-07
-	gi|119454107|gb|EAW35260.1|	Peptidase C14, caspase catalytic subunit p20	Lyngbya sp. PCC 8106	-
TRINITY_DN92257_c1_g1_i1	gi|642026951|emb|CDQ94880.1|	unnamed protein product	Oncorhynchus mykiss	2.01379e-38
TRINITY_DN92265_c2_g1_i1	gi|861625766|gb|KMQ88638.1|	e3 ubiquitin-protein ligase siah1-like protein	Lasius niger	5.26191e-80
TRINITY_DN92265_c2_g2_i1	gi|861625766|gb|KMQ88638.1|	e3 ubiquitin-protein ligase siah1-like protein	Lasius niger	7.3122e-79
TRINITY_DN92265_c2_g2_i3	gi|861625766|gb|KMQ88638.1|	e3 ubiquitin-protein ligase siah1-like protein	Lasius niger	1.25902e-78
TRINITY_DN92265_c5_g1_i1	gi|307173017|gb|EFN64159.1|	E3 ubiquitin-protein ligase SIAH1	Camponotus floridanus	1.37237e-84
TRINITY_DN92265_c5_g2_i2	gi|307173017|gb|EFN64159.1|	E3 ubiquitin-protein ligase SIAH1	Camponotus floridanus	3.59549e-160
TRINITY_DN92265_c5_g2_i3	gi|307173017|gb|EFN64159.1|	E3 ubiquitin-protein ligase SIAH1	Camponotus floridanus	2.83747e-143
TRINITY_DN92265_c5_g2_i4	gi|307173017|gb|EFN64159.1|	E3 ubiquitin-protein ligase SIAH1	Camponotus floridanus	3.53913e-144
TRINITY_DN92265_c5_g2_i5	gi|307173017|gb|EFN64159.1|	E3 ubiquitin-protein ligase SIAH1	Camponotus floridanus	4.4368e-159
TRINITY_DN92265_c5_g2_i6	gi|307173017|gb|EFN64159.1|	E3 ubiquitin-protein ligase SIAH1	Camponotus floridanus	2.53764e-143
TRINITY_DN92265_c5_g2_i8	gi|307173017|gb|EFN64159.1|	E3 ubiquitin-protein ligase SIAH1	Camponotus floridanus	5.00962e-159
TRINITY_DN92253_c1_g1_i1	gi|156120717|ref|NP_001095505.1|	probable inactive glycosyltransferase 25 family member 3 precursor	Bos taurus	3.46498e-26
